day,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
33.0,0.6578947368421052,0.6605820544100889,0.8062839426699316,0.10697571464710348,0.20952080643062354,0.008748100501675722,0.4798028685026749
34.0,0.6673976608187134,0.6636494620740896,0.8079121787682307,0.10784530736149761,0.20045146500895922,0.008748100501675722,0.493515685172464
35.0,0.6632244479357599,0.6562645902676325,0.8056741747023,0.1031073446327684,0.20310920247855288,0.009346572576448301,0.48425758238098215
36.0,0.658025661167845,0.6587647032245434,0.8073610230859928,0.09927059617168396,0.20804929076949255,0.00872207997668561,0.48126001790212114
37.0,0.661086017282011,0.6550898383963132,0.8047570976818886,0.10425626106754365,0.20755378039380562,0.008727284081683632,0.4799277670226274
38.0,0.6598367810072444,0.6528407407965219,0.8045924307984312,0.10206383337549543,0.21296935843919237,0.008732488186681653,0.480760423822311
39.0,0.6578620057606703,0.6573991796818129,0.8060662754480156,0.1011046462602243,0.2087800434447481,0.008732488186681653,0.48031807489747913
40.0,0.6581293095923889,0.6629817612241516,0.8095475435185123,0.10301775023189141,0.203905022172838,0.008732488186681655,0.4821447157517849
41.0,0.669388801606005,0.661751785974266,0.8110273651197105,0.10509950248756221,0.19139213389791482,0.009070755011553112,0.48415870438601966
42.0,0.6618170114340578,0.6576501950389324,0.807817529183783,0.10502571886331058,0.20411023354054678,0.008748100501675722,0.4793136826328608
43.0,0.6509175613162258,0.6527152331179621,0.8093406646735198,0.1011046462602243,0.21455098751714263,0.008737692291679677,0.47640458793896623
44.0,0.6414691891420092,0.6457570874186083,0.8069246599926113,0.10046167467746017,0.2331251188724386,0.007280542892233393,0.4649711692583109
45.0,0.6457733263507026,0.6568017631318684,0.8110079341509436,0.10146302386373221,0.2155470134238265,0.008753304606673744,0.46894190137180203
46.0,0.6541688487387624,0.6631825735098473,0.8118413573528532,0.10079897124546759,0.2064626565362323,0.009081163221549157,0.4769614271737546
47.0,0.6716199703238194,0.6528005783393829,0.8090180516935112,0.11786406948309301,0.18739801996055935,0.00938300131143446,0.47121089115093984
48.0,0.6722473160513223,0.6574744842889488,0.8096444992688844,0.11370056497175143,0.1849605093246043,0.009393409521430505,0.4764722413039405
49.0,0.6603004713275725,0.6539903911321294,0.8082169092841706,0.10507842145206173,0.19852948536993104,0.009310143841462146,0.47304794021524177
50.0,0.6563181897529894,0.6573088141532499,0.8094656677152255,0.10624841892233748,0.19661251088621276,0.009304939736464122,0.4696912924915172
51.0,0.6574692327834513,0.6539401880607055,0.8107090036146525,0.1041034235601653,0.20197303222318988,0.009304939736464122,0.4733029413601449
52.0,0.6596785807803088,0.6548438433463358,0.8092681365847507,0.10709693060123114,0.19881477922259927,0.009304939736464124,0.4724806927704573
53.0,0.6635899450117831,0.663679583916944,0.8108659583916786,0.11480204907665066,0.18670730852778364,0.0092997356314661,0.47418763920980866
54.0,0.667877716679759,0.6604716076529562,0.8100702758439903,0.11391137532675605,0.1849605093246043,0.0092997356314661,0.4790118445429755
55.0,0.6609932792179454,0.654909107339187,0.8064254054870158,0.11013259971329795,0.19692283051543086,0.00932055205145819,0.48162430525198274
56.0,0.6545561665357423,0.6471477124970506,0.8056528827627094,0.1095528712370352,0.210581899356337,0.014217614854597304,0.4794802139927975
57.0,0.6576656192720607,0.6566913163747358,0.8088224492809408,0.10956868201366052,0.20366977987326945,0.009278919211474012,0.4808384853972813
58.0,0.6558872305140963,0.6542313658749642,0.8074472803280175,0.10880976473564383,0.2058770533649659,0.009284123316472033,0.47841857657320086
59.0,0.6581893165750197,0.6554111380534262,0.8078165710465016,0.10977949236866517,0.20386998608566825,0.009284123316472033,0.47643060846395635
60.0,0.6606714235838352,0.6496729269896733,0.8080721503642303,0.10583733873007843,0.21191327066878884,0.013119548700014569,0.4934116030725036
61.0,0.6638736143842192,0.6545325843035077,0.8087518512926697,0.10443544986929759,0.21147281700151152,0.013124752805012593,0.5016913341243573
62.0,0.6616260801256874,0.6448333509044083,0.8079564521766446,0.10180559069061475,0.21605253411013345,0.009273715106475988,0.4949468140469202
63.0,0.6569455354804923,0.6470523266613452,0.8081700628692908,0.1033128847288979,0.21967626655455116,0.013114344595016548,0.48977913778388393
64.0,0.6610696517412935,0.6488194747754668,0.8087526877617248,0.10605341934395819,0.2158923691402144,0.009273715106475988,0.4890141343491745
65.0,0.6615824386837742,0.6541560612678284,0.8115518865211513,0.10641179694746608,0.21206342532808786,0.00927891921147401,0.49285996794271325
66.0,0.6614733350789911,0.6547835996606273,0.8119005765967848,0.1047674761784299,0.2118231778732094,0.00927891921147401,0.4954359999167343
67.0,0.6667430391900149,0.6614355066242953,0.8142746956082195,0.10650666160721817,0.20061162997887821,0.00927891921147401,0.4981837673556901
68.0,0.666252072968491,0.6619927607171008,0.8143073013102562,0.10470423307192848,0.20259867663693606,0.00927891921147401,0.5024667457690626
69.0,0.6633171859998256,0.6545275639963652,0.8122625395698254,0.10077789020996712,0.20834459493278076,0.00927891921147401,0.4932190511875768
70.0,0.6602077332635071,0.6538648834535696,0.8130670002035177,0.1006672147735897,0.21083215712183548,0.009278919211474012,0.48779637377963736
71.0,0.6607532512874226,0.6544924218463686,0.8129822472231992,0.10080951176321783,0.2104517653182778,0.009278919211474012,0.48838964174941185
72.0,0.6624116260801257,0.656796742824726,0.8132038769580288,0.101726536807488,0.20726348138582737,0.009278919211474012,0.4899352609338246
73.0,0.6627880335166273,0.6583480177317249,0.8141465291926316,0.10158951007673497,0.20487602230297206,0.00927891921147401,0.49222506713295444
74.0,0.659782229204853,0.6632277562741288,0.8133854114819411,0.10290707479551398,0.1978187533159154,0.00927371510647599,0.48931076833406184
75.0,0.663022606266911,0.6638904368169244,0.8135863327316287,0.10259612952188213,0.20098701662712593,0.008467078831782509,0.49572742979662354
76.0,0.6754931482936196,0.6423834410189215,0.8071142107935202,0.11090205750906487,0.20804929076949255,0.009893003601240659,0.4868127979350111
77.0,0.6745603124727241,0.6459729606257311,0.8090919167501752,0.11330529555611772,0.2082244712053415,0.009893003601240659,0.490486896063615
78.0,0.6773479095749322,0.6432469338474127,0.8079873185760835,0.113726916266127,0.2082344815159614,0.009893003601240659,0.48935240117404605
79.0,0.675574975997207,0.642940695111727,0.8081695443967358,0.11425921241251372,0.20658278026367158,0.009799329711276254,0.48622993817523263
80.0,0.6742275464781357,0.645099427182955,0.8089245786961147,0.11274664811535544,0.20299908906173358,0.011266887320718582,0.4824933907866525
81.0,0.6773097233132583,0.6486789061754799,0.8086670803386358,0.1167309638249431,0.20392504279407792,0.009133204271529383,0.4867087158350506
82.0,0.6769060399755609,0.6520876947251633,0.8094927651648384,0.11297326924698543,0.19705796970880005,0.009143612481525428,0.4886446428943151
83.0,0.6766878327659946,0.6488395560040364,0.8087334448256716,0.11119192174719623,0.20112716097580507,0.009138408376527405,0.48479360519577847
84.0,0.6722855023129964,0.6506368259610124,0.8098673691900656,0.111908676954212,0.20576693994814654,0.009154020691521473,0.48706779907991415
85.0,0.6723564196561055,0.6460332043114398,0.8081129963234074,0.1111128678640695,0.20496110994324152,0.00914881658652345,0.482847269926518
86.0,0.6712053766256436,0.6473786466256006,0.8089047771922956,0.11098638165106671,0.20061162997887824,0.00914881658652345,0.4833676804263203
87.0,0.6723509644758663,0.6491006119754408,0.8089946222644007,0.1106121932709335,0.1969528614472907,0.009799329711276254,0.48028685026749096
88.0,0.6788917255826132,0.6543719344749512,0.8105352461790646,0.11106543553419346,0.19400983012502876,0.008971877016590689,0.49255812985282793
89.0,0.6829776555817403,0.6565557680818913,0.8108460172459181,0.11122881355932204,0.19280358769532618,0.00897708112158871,0.4959772268365287
90.0,0.683348607838003,0.6521830805608686,0.8098237276268724,0.11045408550468001,0.1974934182207674,0.00897708112158871,0.49084077520348046
91.0,0.6788208082395043,0.6521931211751535,0.809257555596849,0.10884138628889452,0.20109713004394525,0.009674431191323715,0.4897114844189096
92.0,0.6785262285065898,0.6541861831106827,0.8099005998243552,0.10677017455097396,0.19512097460384195,0.010496679781011261,0.48696892108495177
93.0,0.6802718861831195,0.6624696898956277,0.8129792207260716,0.10411396407791551,0.19076148432885873,0.010470659256021149,0.4915016965382294
94.0,0.6814883913764511,0.6618120296599744,0.8127690665171253,0.10405072097141413,0.19089161836691787,0.011277295530714626,0.49112179687337365
95.0,0.6771842541677576,0.664231817702607,0.8127999135602555,0.10123640273210223,0.17967506531727678,0.009648410666333604,0.4884104581694039
96.0,0.6777515929126298,0.6641163506383321,0.8136328169070167,0.09858546251791891,0.1760112916303793,0.009653614771331627,0.4862819792252128
97.0,0.6750349131535307,0.6566913163747359,0.8125576569132993,0.10064613373808924,0.1797050962491366,0.00970565582131185,0.4807708320323071
98.0,0.6742439120188531,0.6529712687822242,0.8120625501881432,0.09859600303566912,0.18719781374816055,0.011147192905764066,0.478231228793272
99.0,0.6746257746355941,0.6551500820820217,0.8126154493207595,0.09743654608314363,0.1901608656916624,0.011147192905764066,0.478449801203189
100.0,0.6730164964650431,0.6577656621032075,0.8137064538357568,0.09800573404165615,0.19111685035586654,0.011141988800766044,0.48001103270259576
101.0,0.6767587501091035,0.6624044259027769,0.8151338433444162,0.09944978497343791,0.1834489524209936,0.011943420970461499,0.48306063823143686
102.0,0.6756131622588811,0.6611443288100366,0.8127996356589662,0.11365840290075051,0.18245292651430975,0.011365765315681009,0.48843127458939606
103.0,0.6770696953827353,0.6624947914313397,0.8131006622069731,0.11620920819630662,0.18245793166961968,0.011370969420679031,0.4922979246029267
104.0,0.6755858863576852,0.6594474649959083,0.8143553657899918,0.10806138797537737,0.1880937365486451,0.011365765315681009,0.48895688919419633
105.0,0.6739438771056996,0.663654482381232,0.8140515076905379,0.10554747449194704,0.18813377779112483,0.011339744790690897,0.4959772268365286
106.0,0.6752694859038142,0.6601402673815584,0.8137275038214884,0.10889935913652078,0.18865431394336163,0.011360561210682987,0.48823351859947123
107.0,0.6742002705769399,0.6635490559312419,0.8137535587956171,0.10745530820473904,0.18223770483598103,0.01213597285538833,0.4928651720477112
108.0,0.674025704809287,0.6659437424381623,0.8145652794276728,0.10407707226578972,0.1819323903620729,0.01296862965507192,0.49609692125148314
109.0,0.6799773064502052,0.668032190209397,0.8140098570619557,0.10464098996542712,0.17839374555792467,0.01134494889568892,0.5008222485896876
110.0,0.6798300165837479,0.6717221159590544,0.8163569740227276,0.10586369002445403,0.17667197213129524,0.01128249963571265,0.5086960594516955
111.0,0.6771133368246486,0.6667018088166633,0.8148423511610468,0.10677544480984907,0.1805059210987317,0.011272091425716604,0.505797372967797
112.0,0.6771733438072793,0.6683735710950797,0.8155634220515918,0.10789273969137365,0.18266314303732842,0.011277295530714626,0.5049803284831075
113.0,0.6767860260102994,0.6667921743452264,0.8150247636318186,0.10772409140736994,0.18363914832277245,0.011272091425716604,0.5026801140739816
114.0,0.6781989176922404,0.6649597622382538,0.8147207313255864,0.1075396323467409,0.18583641150384897,0.011292907845708694,0.5044338974583151
115.0,0.6789517325652439,0.6639757820383451,0.8145342194651465,0.10601652753183238,0.18474528764627565,0.011292907845708695,0.5077853410770415
116.0,0.6690887666928513,0.674041497858839,0.8123302852677475,0.10539990724344382,0.17207723955674342,0.012848935240117404,0.5089510605965986
117.0,0.6771133368246486,0.6772444538156844,0.8151709853356605,0.10526815077156591,0.17238255403065156,0.008331772101833926,0.5167780345136243
118.0,0.677718861831195,0.6721990451375817,0.814914868189068,0.1047990977316806,0.17964503438541699,0.008331772101833926,0.5201450904473448
119.0,0.6765187221785808,0.6655923209381951,0.8152890629666253,0.10355004637827812,0.18449502988077718,0.012245259060346798,0.5176054872083099
120.0,0.6740911669721568,0.6632277562741289,0.8157919122152686,0.10434058520954549,0.18936004084206728,0.010023106226191219,0.5056412498178563
121.0,0.6727437374530856,0.6611342881957518,0.815386812325655,0.10203748208111983,0.18698259206983192,0.010023106226191219,0.5088521826016361
122.0,0.6756622588810334,0.6653262446596483,0.8158478671559941,0.10155788852348427,0.1818973542749031,0.010017902121193197,0.5154301713191365
123.0,0.6802991620843152,0.6781983121727386,0.8131554377954603,0.10910489923265031,0.17688719380962387,0.005282166572992777,0.5219665271966527
124.0,0.6849633411887928,0.6764663062086138,0.8142812656924358,0.1031863985158951,0.18205251408951217,0.009502695726388975,0.5223412227565103
125.0,0.6840032294667016,0.6675301594951578,0.8148283537846561,0.1025486971920061,0.1872778962331201,0.009502695726388977,0.5211755032369533
126.0,0.6794645195077246,0.6656877067739004,0.8147872727845874,0.10498882705118477,0.18682743225522286,0.009502695726388975,0.5118445429754991
127.0,0.6798900235663786,0.6680372105165393,0.8150695914602177,0.10172126654861288,0.18746308697958897,0.005297778887986844,0.5159089489789546
128.0,0.6780243519245874,0.6672289410666146,0.8144057820612368,0.10090437642296989,0.18485540106309498,0.0052769624679947546,0.5190470242927621
129.0,0.6811338046609059,0.6708787043591327,0.814337732192749,0.10070937684459061,0.1798352302871958,0.005287370677990799,0.5183756947480173
130.0,0.6738893253033081,0.6725454463304066,0.8124991206705467,0.09378425668268825,0.17443466770773894,0.005594412872874123,0.5210506047170007
131.0,0.676109583660644,0.6696537494163893,0.8119355949244438,0.09505438907159121,0.18282831316255743,0.009794125606278233,0.5214981577468306
132.0,0.6741293532338308,0.6641063100240474,0.8110908634904623,0.09525465890884563,0.18815880356767464,0.005646453922854347,0.5168300755636046
133.0,0.6711453696430129,0.6635741574669539,0.8106388646474165,0.09268277257778904,0.18631690641360601,0.005646453922854347,0.509757696871292
134.0,0.675291306624771,0.6665160574523948,0.8125457375749089,0.09668289906400203,0.18443496801705755,0.005625637502862257,0.5159401736089427
135.0,0.676633280963603,0.6729069084446586,0.8150941338770796,0.09696222278438317,0.17506531727679508,0.005308187097982889,0.5214096879618643
136.0,0.6679595443833464,0.6746238534873562,0.8155272962665553,0.09229277342103046,0.1699350330840766,0.0063021711526051755,0.5181623264430982
137.0,0.6704743824735969,0.6730575176589304,0.8145093631995647,0.09467493043258285,0.16982992482256726,0.005282166572992777,0.5153833343741543
138.0,0.6790990224317011,0.6745736504159325,0.817038891248515,0.09080656041824776,0.17315334794838683,0.005308187097982889,0.5208164199920897
139.0,0.6799172994675745,0.6703666330306088,0.8151310449752128,0.09283561008516739,0.17254271900057058,0.005308187097982889,0.5247767438955847
140.0,0.6725582613249541,0.6714962021376468,0.8162649458355177,0.09231385445653091,0.17401423466170152,0.005329003517974979,0.5100543308561793
141.0,0.6768460329929301,0.6725203447946945,0.8152423050377282,0.09266696180116368,0.17089101774828075,0.005313391202980912,0.5133433252149295
142.0,0.6800918652352275,0.6739310511017065,0.8149743584213215,0.09400033729656802,0.16932440413626035,0.0053810445679552035,0.5162732363288162
143.0,0.6779588897617177,0.6748899297659032,0.8156162965740441,0.09497533518846446,0.17183699210186493,0.0053810445679552035,0.5175638543683257
144.0,0.6881055250065462,0.6602858562886876,0.8120268972500768,0.09852748967029262,0.17676707008218462,0.005360228147963114,0.5207487666271154
145.0,0.6872763376101947,0.6727261773875326,0.8142128826189197,0.09507019984821656,0.17105118271819977,0.005370636357959159,0.5175118133183455
146.0,0.6862780396264292,0.6731077207303543,0.8153407954668631,0.0944904713719538,0.17149664154078698,0.005370636357959159,0.5196246799475426
147.0,0.6833049663960897,0.6736649748231597,0.8145729030481209,0.0938316890125643,0.17510535851927486,0.005391452777951249,0.5123181165303191
148.0,0.6856506938989263,0.6730324161232184,0.8141863064070487,0.09619276498861624,0.1706057238956125,0.006359416307583423,0.521347238701888
149.0,0.6833431526577638,0.6725354057161218,0.815164968288836,0.0934311493380555,0.17189204881027456,0.006359416307583421,0.523225920606174
150.0,0.68155930871956,0.6715162833662164,0.8157757593756428,0.0959450628214858,0.16795799673663872,0.006343803992589356,0.5104862715710152
151.0,0.6759786593349044,0.6714911818305044,0.8149858007649614,0.09285669112066784,0.17153668278326675,0.006635233872478611,0.5133953662649097
152.0,0.6776533996683249,0.6711949837091032,0.8138954446863061,0.09404776962644407,0.17283802316385877,0.006630029767480589,0.5148837402943441
153.0,0.6780188967443483,0.6691818405450046,0.8139283932715258,0.09486465975208704,0.17557584311841196,0.006630029767480589,0.5145246570494806
154.0,0.6797427336999213,0.671973131316174,0.815714980566266,0.09101210051437729,0.1708359610398711,0.006650846187472679,0.5182195715980765
155.0,0.6798954787466178,0.6685844239950601,0.8129950362128884,0.09197655788852349,0.16787791425167922,0.006708091342450925,0.5189637586127938
156.0,0.6798954787466177,0.675748402287252,0.8145758935978179,0.09295682603929505,0.16594091914672113,0.006687274922458836,0.5245633755906659
157.0,0.6800918652352275,0.6680070886736851,0.8135364833237104,0.09232966523315626,0.17095107961200035,0.006687274922458835,0.5176887528882782
158.0,0.6790062843676353,0.6676054641022937,0.8133031222832038,0.09182899064002024,0.1691342082344815,0.006687274922458836,0.5137440412997772
159.0,0.68194662651654,0.667018088166634,0.8142106483478561,0.09123872164600727,0.17134648688148793,0.006661254397468724,0.5163773184287765
160.0,0.6797536440603997,0.6714560396805077,0.8151978200925121,0.09147061303651237,0.16495990870596713,0.006640437977476633,0.5161535419138616
161.0,0.6794754298682029,0.6682229618808079,0.8137922396134047,0.09216101694915255,0.17196212098461414,0.006661254397468723,0.5173504860634068
162.0,0.6787335253556778,0.6594474649959085,0.8121947026207336,0.08942575259296738,0.17680711132466442,0.010418618206040925,0.5155914985740753
163.0,0.6804519071310116,0.6623743040599224,0.8117071290944123,0.09320979846530063,0.17292811595943824,0.006770540602427194,0.5143425133745498
164.0,0.6824103168368683,0.6610891054314704,0.8149304079867447,0.08813980942743907,0.17368889956655353,0.006702887237452902,0.5173660983784008
165.0,0.6798627476651828,0.6590157185816627,0.8129881061013297,0.08857197065519858,0.17554080703124217,0.006702887237452903,0.5098669830762504
166.0,0.6812429082656891,0.6564654025533282,0.8122767617559157,0.08798697192006072,0.17790824549285766,0.006723703657444992,0.5090707550115531
167.0,0.6805882866369903,0.6645280158240082,0.8142769597433022,0.09090669533687493,0.17114127551377917,0.0067601323924311495,0.5126771997751827
168.0,0.6808501352884699,0.6665210777595373,0.8148231953283825,0.09066426342861963,0.1717268786850456,0.006650846187472678,0.5149305772393263
169.0,0.6741839050362225,0.6804022270082484,0.8179278836475691,0.0915127751075133,0.16294783627135948,0.006973500697350071,0.5228564291513145
170.0,0.6824485030985423,0.6756379555301192,0.8166267249236254,0.0888407538578295,0.1643693003793908,0.007171256687274922,0.5163044609588042
171.0,0.6830867591865234,0.6713004101590936,0.8164393116122367,0.08965237372459736,0.16617616144628966,0.006916255542371822,0.5128489352401174
172.0,0.6804137208693374,0.6708586231305632,0.8165441481454443,0.08871426764482673,0.1640189395076929,0.006916255542371822,0.5090915714315452
173.0,0.679519071310116,0.6701055770592046,0.8157875570458069,0.08772872923518003,0.16340831055987662,0.006921459647369845,0.5103509648410666
174.0,0.677866151697652,0.6695031402021177,0.8157611495103405,0.08993696770385362,0.16422415087540165,0.006921459647369845,0.5072180936322571
175.0,0.6801409618573797,0.6694479168235513,0.816080666863548,0.09174466649801838,0.16655154809453737,0.00680176523241533,0.5085503445117509
176.0,0.6880400628436765,0.6699650084592175,0.8174441349278507,0.09337844674930434,0.17247765198154097,0.006822581652407419,0.5157944586689981
177.0,0.6921314480230426,0.6738306449588586,0.8181471090523371,0.09467493043258286,0.17825360120924552,0.0068381939674014855,0.5242251087657943
178.0,0.6863980535916906,0.6694730183592631,0.8169811679707287,0.09195020659414792,0.1733835850926454,0.006812173442411374,0.5188440641978392
179.0,0.6862834948066683,0.6725705478661185,0.8187051597282594,0.09093831689012566,0.17155169824919664,0.006812173442411374,0.5188700847228294
180.0,0.6880564283843937,0.6725605072518337,0.816882571081896,0.08935196896871575,0.1703054145770143,0.006817377547409397,0.5271185911446948
181.0,0.6895456925896831,0.6746138128730715,0.8183717625191074,0.09117547853950586,0.1707358579336717,0.006817377547409397,0.5236110243760278
182.0,0.6882910011346774,0.670341531494897,0.8170287112127225,0.09130196475250867,0.17352873459663454,0.006812173442411374,0.5191563104977205
183.0,0.6889347124028978,0.6700955364449198,0.8156257991390314,0.09520722657896956,0.17086599197173086,0.009185245321509607,0.5185214096879618
184.0,0.6900584795321637,0.6712502070876697,0.8148296395965924,0.09446412007757823,0.17312331701652703,0.006817377547409396,0.5200774370823705
185.0,0.6885092083442437,0.6670733115452003,0.8158383549128523,0.09426385024032381,0.17366887894531366,0.006801765232415329,0.5119434209704614
186.0,0.6885473946059179,0.6651003308382406,0.8143550851235153,0.09420587739269755,0.17094607445669038,0.00680176523241533,0.5111940298507462
187.0,0.6893220301998777,0.6676657077880025,0.8138829474238413,0.09380533771818873,0.1679529915813288,0.006806969337413352,0.5126303628302004
188.0,0.6882146286113292,0.6722592888232901,0.8151391718596879,0.09382114849481409,0.16733235232289256,0.006796561127417307,0.5199889672974041
189.0,0.6849469756480754,0.6725253651018368,0.8164708803691635,0.09335736571380385,0.163188083726238,0.006796561127417307,0.5115531130956098
190.0,0.681275639347124,0.6795337138726149,0.8156761310720739,0.09196074711189815,0.15896873779993392,0.01068402756094007,0.5134213867898998
191.0,0.6877782141921969,0.6759040318086661,0.8163789876761148,0.09716249262163759,0.1630729651541087,0.006796561127417307,0.5191198817627345
192.0,0.6876472898664572,0.6707883388305697,0.814662497870806,0.09573952272535627,0.16516011491836588,0.006796561127417307,0.5140927163346448
193.0,0.6874072619359343,0.6744079802802334,0.8153675362073581,0.09525992916772073,0.16166651651200734,0.006796561127417307,0.5124117904202834
194.0,0.6871454132844549,0.6734290203874672,0.8146622752732557,0.09969748714056834,0.16282270738861027,0.006791357022419285,0.5112564791107225
195.0,0.6878764074365016,0.6771892304371182,0.8159721443361228,0.09705181718526015,0.16164649589076746,0.006796561127417307,0.5162107870688398
196.0,0.6854636591478696,0.6806925595667125,0.8160596971669948,0.09752788827395364,0.1594618732804993,0.005694432584749381,0.5175742891298778
197.0,0.6587338882921591,0.6880753310405897,0.8126148044255496,0.08741568661362853,0.17123660329322876,0.0052087780718982155,0.511719750661771
198.0,0.670005730406418,0.6779153081248827,0.8129611359934399,0.09070777616898051,0.17486324985086396,0.00491999747692437,0.5129202497844872
199.0,0.6658291457286433,0.6737826366950799,0.8147812958746601,0.09165531045055787,0.17779036025196407,0.006333971110784048,0.5068911503122305
200.0,0.669594298245614,0.6693693239152371,0.8123369358603825,0.08905190677966102,0.17441649899396378,0.006004184100418409,0.5094717573221758
201.0,0.6730921052631578,0.6709081735620586,0.8138371762449979,0.09280720338983052,0.17149396378269613,0.005993723849372385,0.5101987447698744
202.0,0.6788980263157894,0.6666801210898083,0.8124549869386394,0.09563029661016947,0.17259557344064383,0.005988493723849373,0.5106014644351464
203.0,0.6792324561403507,0.6705600403632695,0.8141007489439751,0.093125,0.1741700201207243,0.005988493723849373,0.5114853556485355
204.0,0.686173245614035,0.6743895055499496,0.8166222862939082,0.09317796610169492,0.1685865191146881,0.005638075313807531,0.5160407949790795
205.0,0.6907236842105263,0.6775630676084762,0.8173149052356602,0.09386122881355932,0.16214788732394367,0.004168410041841004,0.5189644351464434
206.0,0.6898464912280702,0.6669323915237135,0.8147420798132504,0.09733050847457626,0.1703118712273642,0.005617154811715481,0.5177981171548116
207.0,0.6870120614035088,0.6734006054490413,0.8158271370609159,0.09434322033898307,0.16906438631790743,0.005658995815899582,0.5119769874476988
