year,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
2017.0,0.037216899013332874,0.12774682935459797,0.06421081902485799,0.04042205102189847,-0.20967046497328384,-0.04053430421699214,0.005463628546154038
2018.0,0.10043219140098568,0.04763983773135578,0.02305308644716522,0.05923867687607276,-0.12301713767769408,-0.07965498351429569,-0.09466112202116517
2019.0,0.0995783801758012,-0.09408066175706331,-0.038282992983503905,0.13950909940272177,0.07880861585439684,0.023521048659405255,-0.025990425416120466
2020.0,0.09942201755518726,-0.14292943702447763,-0.05671453828040816,0.10302589869869694,0.09977373496285685,-0.00490731680449813,0.056559563321141135
2021.0,-0.07853023917275327,-0.033705241897219254,-0.018331142093344063,-0.1008755727854737,0.10762945167023429,-0.0023687181653892857,0.09274827598251405
2022.0,-0.1858405790918395,0.08591651726964747,0.013846621061505495,-0.1490877263417839,0.015176159391386888,0.046846338094412764,-0.026462609886794036
2023.0,-0.1660905595904942,0.024787182148677214,0.03197539335086396,-0.21552983146504617,0.0662578186969504,0.13722711579152397,-0.021720851768621707
