year,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
2017.0,0.6804620200377364,0.658970305816151,0.8101829008727578,0.09530501945140099,0.1884249312063369,0.006847280941345468,0.5021996237007625
2018.0,0.690033843773456,0.6459855241654594,0.806900216554785,0.09725783787029327,0.2095704630452592,0.004420998378827051,0.47857744534550295
2019.0,0.6899045628630566,0.6230136249092879,0.8020081349588685,0.10558842597982579,0.25882088458613534,0.010820023452763956,0.4947787485576756
2020.0,0.6898808870183859,0.6150955809545946,0.8005380601779525,0.10180214320696836,0.2639368865614837,0.009056883122766573,0.5142545579467354
2021.0,0.6629360201920473,0.632800057130286,0.8035994672293724,0.0806409343781711,0.2658538736286596,0.009214328180519628,0.5227924691034721
2022.0,0.6466874888647404,0.6521899055315173,0.8061659214988459,0.07563740280939414,0.2432930084373346,0.012266668655209468,0.49466734727358125
2023.0,0.6496779631361339,0.642281268932968,0.80761184751982,0.06874193878304745,0.25575818302372055,0.01787212614859377,0.4957860582351596
