Rank_group,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
1.0,0.2837953243261248,0.041396536936887274,0.18559097856929566,0.16648560372921117,-0.26738975358681094,-0.10350107045486688,-0.19850397298824515
2.0,0.08813013780502095,0.03275271406921944,0.11462248227547205,0.09954575171132257,-0.07165366386697856,-0.01845581785961973,-0.265943168553577
3.0,0.0701866545347213,0.07763989061362159,0.032980009195080894,0.044982054865446715,-0.11387960134538028,-0.0723832302980829,-0.25634463546812847
4.0,0.15165647063755597,0.0911213302924848,0.015886220608919824,0.08668743253451991,-0.10030947537449458,-0.035582044200032616,-0.12839806690513345
5.0,0.1540935556831768,0.1051315629688733,0.029133082640101383,0.024330564651176556,-0.14797280162683793,-0.027212210445012354,-0.14189217215356975
6.0,0.24499962090412505,0.09630741665001152,0.07711529257948893,0.09053992718033206,-0.15986319121178152,-0.07772967030734015,-0.021041218858315593
7.0,0.1778125231837475,0.10207102154845497,0.04223310155053168,0.10261004060621637,-0.16820065700056022,-0.08327156654077111,-0.03334954418524449
8.0,0.1874408480069077,0.11524409677805847,0.04852085074712771,0.09896656666240836,-0.13613856013401007,-0.09146664011546587,-0.009579878655348501
9.0,0.0732537130394438,0.1233928491614108,0.09714192418063926,0.0688233836540815,-0.13808158210803662,-0.06487795963718584,-0.05825770761866905
10.0,0.0979175276868983,0.07555689687418521,0.015413174894447382,0.12411626752426408,-0.14987061276006788,-0.06776246307560327,-0.07467955834744097
11.0,0.09479081995667907,0.06446457967040786,0.015348481073373103,0.11645688455417415,-0.12159567787886207,-0.0946294137994509,-0.07750056548187202
12.0,0.08856063512451001,0.06452294009407152,0.07854099374938486,0.050861538373487454,-0.10685315745449539,-0.10782919661126866,-0.06872140447822908
13.0,0.07505876804467819,0.025340705961819154,-0.01377784730800944,0.018088311328834022,-0.07397775647356118,-0.11546567190586737,-0.02856832824283345
14.0,0.07920013129173749,0.0037376525419613674,-0.017132552410002402,-0.017812506935345404,-0.06916649891871159,-0.08412476134698943,-0.05599714408835857
15.0,0.10963102517323806,-0.025441844543863834,-0.05805421327472554,-0.009201970727677984,-0.09989824997028648,-0.09938197055882182,-0.07757856728075822
16.0,0.09178606630954897,-0.0337662539572449,-0.0623858543046053,-0.0056948387339263535,-0.09802994553394151,-0.09585796520034023,-0.046841230948762955
17.0,0.04877973634708105,0.0006507368725142387,-0.05562970947702321,0.03701047100054721,-0.14043021018339832,-0.07857753885173764,-0.04987250171641993
18.0,-0.04390058773471545,-0.0017354609737024744,-0.04194386860864414,-1.2638446491786192e-05,-0.1088425606571221,-0.08976360267324719,-0.10628987424929973
19.0,-0.0051012839015436295,-0.019581783578195434,-0.025291818211176008,0.046753236432650315,-0.1040534056977063,-0.08248905359546631,-0.1089166482568383
20.0,-0.058601485721149704,0.014632824409896666,-0.016239510926522538,0.04174547911671474,-0.08441750640207059,-0.10257202557132084,-0.0856074828802753
