Rank_group,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
1.0,-0.037479291870486924,0.17144542819116795,0.14430565804414716,-0.256938722846857,0.16370202468546005,0.33555574322575416,0.1465519193443042
2.0,0.0692147650860313,0.09241720930651344,0.004953204686423026,-0.25717848998995,0.07849800515973847,0.19732404443767224,0.06573707936619169
3.0,-0.26519501840629994,-0.07732947199646009,0.020954469195764422,-0.1765824774616724,0.09182341134392612,0.08690394767401848,-0.08335929281037238
4.0,-0.15626044943516162,-0.08447397394162316,0.06559985303460013,-0.17933637436234112,0.014054060924706227,0.0991514663514427,-0.09629430917271471
5.0,-0.03326071393406555,0.04313268009882721,0.18763897945736552,-0.1089133391910115,-0.07332751148036665,0.058628252982515984,-0.02868824251699415
6.0,-0.07116473389506797,0.13719777763882782,0.23454104173099113,-0.19790120172754574,-0.1757499701016447,-0.00033415440260677813,-0.0010685457432970296
7.0,-0.06409039413349145,0.0013634068595765976,0.08374496970168728,-0.18354239567262928,-0.022699694596418254,-0.02750827042602733,-0.018947264522803427
8.0,-0.08230376346888553,-0.013387600584404614,0.17399067563261536,-0.15067082467084433,0.07281310244090772,-0.021142018616908575,-0.0346971303756008
9.0,-0.24425713431865326,-0.10963247286795792,0.06188958290566263,-0.19196582667572182,0.13661940822698979,-0.024140910203105496,-0.07902141180798587
10.0,-0.3403901111715972,-0.16362210007615371,-0.1382897482941662,-0.1344540537392867,0.12705882231994017,0.20502662071002045,-0.20190906375752377
11.0,-0.2929714313417971,-0.04903680556785812,-0.1078090893576261,-0.18191056409749662,0.1092460771054794,0.2591020555771851,-0.12226993007124443
12.0,-0.23223383157623656,0.015234570257622702,-0.08750255214864461,-0.19779130729801242,0.06392823556919087,0.13828452504888308,-0.05301300932190587
13.0,-0.2607722141372922,0.04750734051370789,-0.06739439530047374,-0.2637124622192584,0.07622774329599316,0.18784533544800255,-0.009223134663632594
14.0,-0.24219220932371924,0.09215221471060714,-0.05245139780967745,-0.3290251512405123,0.13285665042668698,0.27931089238822754,-0.023915911626159858
15.0,-0.2794594495622869,0.04223439476654062,-0.03770783334165939,-0.3502766464080793,0.0938736866725148,0.14310443772338202,-0.052222414223864456
16.0,-0.2337410310603199,0.0488948575597139,0.009085394737617068,-0.32510822946151363,0.1003992485626414,0.22661829085107188,-0.033370295078654244
17.0,-0.13054899549567267,0.07230065864688329,0.015935867297841418,-0.21214814859527548,0.08618392226828217,0.17801789886015887,-0.013319742773130952
18.0,-0.14458550175281587,0.09530418506971135,-0.025135876754954902,-0.20899519338895617,0.06376439457274714,0.21577960267771415,0.01555332932604147
19.0,-0.15734354883728807,0.049640750092011014,0.04330532475492948,-0.20999145709190312,0.05949333366716885,0.15324779319763795,0.07894318150573332
20.0,-0.1277482297170888,0.07706833669671856,0.1074589927721643,-0.19262722560228174,0.12714888610028793,0.05112852505876627,0.10237264053546034
