id,nationality_points,nationality_songs_counted,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
2kJwzbxV2ppxnQoYw4GLBZ,130706.0,1336.0,0.464,0.473,-10086.0,0.129,0.866,0.0,0.604,177,0.0,0.0
748mdHapucXQri7IAO8yFK,1754292.0,18779.0,0.762,0.701,-3541.0,0.029,0.235,0.0,0.742,77,38303.0,312.0
2SAqBLGA283SUiwJ3xOUVI,358776.0,3355.0,0.761,0.518,-8871.0,0.134,0.244,0.0,0.522,184,56230.0,529.0
64v1g2HcPumBz2Wd1rT56b,1748277.0,18923.0,0.386,0.762,-6341.0,0.564,0.122,0.0,0.433,9,0.0,0.0
1D3z6HTiQsNmZxjl7F7eoG,1742165.0,18752.0,0.597,0.587,-7026.0,0.137,0.062,0.0,0.075,42,1255.0,7.0
7kDUspsoYfLkWnZR7qwHZl,1957195.0,21736.0,0.731,0.675,-5134.0,0.043,0.005,0.0,0.298,179,5917.0,50.0
10hcDov7xmcRviA8jLwEaI,1756829.0,18975.0,0.664,0.609,-6509.0,0.071,0.304,0.0,0.194,14,40092.0,279.0
23OYT3SFtoJqhiAUqktbc1,1756829.0,18975.0,0.479,0.645,-7336.0,0.302,0.135,0.0,0.381,13,23387.0,219.0
5W8jRrZ6tWrTrqnKRtIQBf,1742165.0,18752.0,0.861,0.656,-7867.0,0.425,0.104,0.0,0.331,42,1255.0,7.0
7xT1n5JKpB0bMPh6FL589e,251939.0,4152.0,0.894,0.709,-7478.0,0.118,0.009,0.0,0.462,46,0.0,0.0
4fSIb4hdOQ151TILNsSEaF,276708.0,5372.0,0.78,0.718,-3605.0,0.051,0.31,0.0,0.342,35,29354.0,552.0
31sSFHIe4NaxltVFOEIcTa,438980.0,4013.0,0.783,0.435,-7.78,0.059,0.282,0.0,0.512,7,51142.0,440.0
5YYW3yRktprLRr47WK219Y,4.0,2.0,0.585,0.611,-4132.0,0.288,0.39,0.0,0.962,130,35177.0,833.0
5hfJcAXpOVb65HtYqgtoE4,0.0,0.0,0.782,0.657,-7561.0,0.164,0.26,0.0,0.568,2,0.0,0.0
7ju97lgwC2rKQ6wwsf9no9,1923038.0,22898.0,0.672,0.855,-3764.0,0.04,0.021,0.0,0.646,185,21693.0,259.0
6rTInqW3YECMkQsBEHw4sd,1762166.0,18840.0,0.887,0.485,-9358.0,0.2,0.039,0.0,0.328,58,2971.0,93.0
22LAwLoDA5b4AaGSkg6bKW,2064288.0,24707.0,0.774,0.554,-7909.0,0.038,0.207,0.0,0.349,183,11410.0,121.0
15EH2glphTjcarRjAsc0EB,1756829.0,18975.0,0.848,0.625,-5776.0,0.11,0.032,0.0,0.106,10,1012.0,15.0
54bFM56PmE4YLRnqpW6Tha,1937244.0,21271.0,0.889,0.34,-7773.0,0.07,0.218,0.13,0.716,181,82596.0,809.0
1WvrDdouh6C51In1SdATbq,269659.0,4033.0,0.864,0.658,-4105.0,0.154,0.204,0.001,0.865,77,54497.0,561.0
3ee8Jmje8o58CHK66QrVC2,1335122.0,15117.0,0.74,0.613,-4.88,0.145,0.258,0.004,0.473,185,49416.0,544.0
2vBET2pmrQqafaS6zIaYta,1892388.0,20661.0,0.964,0.486,-8891.0,0.188,0.019,0.04,0.318,182,9260.0,224.0
5RubKOuDoPn5Kj5TLVxSxY,288346.0,7029.0,0.811,0.637,-4835.0,0.059,0.234,0.001,0.471,179,58794.0,1173.0
0ezwvY7TkCwDEkKR49084k,1756829.0,18975.0,0.752,0.563,-8066.0,0.209,0.146,0.0,0.551,8,23387.0,219.0
0939D7aT18uBDS2MTjWzct,526589.0,5382.0,0.507,0.828,-6023.0,0.045,0.007,0.0,0.489,35,5983.0,153.0
1KixkQVDUHggZMU9dUobgm,1849080.0,19920.0,0.614,0.934,-3709.0,0.07,0.07,0.0,0.436,127,14570.0,154.0
0it0PhmH2Tq2Xl5o49pdMo,50239.0,1039.0,0.874,0.593,-9643.0,0.357,0.31,0.01,0.642,1,116.0,3.0
18XlJEroUwFo0tLZxscgXE,1756829.0,18975.0,0.766,0.706,-6553.0,0.16,0.223,0.0,0.766,7,32763.0,322.0
34eF4BoV8FPk0uhAAoqU7h,1745728.0,18766.0,0.551,0.636,-6798.0,0.054,0.084,0.0,0.148,25,32694.0,229.0
3VT8hOC5vuDXBsHrR53WFh,82995.0,909.0,0.778,0.695,-6865.0,0.091,0.175,0.0,0.472,106,3052.0,28.0
25qk9xa71F1POdI4vj7rbi,1756829.0,18975.0,0.506,0.563,-7664.0,0.411,0.033,0.0,0.153,5,23387.0,219.0
1K5KBOgreBi5fkEHvg5ap3,1925840.0,23135.0,0.795,0.574,-6903.0,0.487,0.067,0.0,0.537,185,23812.0,157.0
4KD0lLJ4OGonZhBeKtct9I,1756829.0,18975.0,0.917,0.623,-8231.0,0.135,0.099,0.0,0.687,4,1012.0,15.0
4CPcZHzSvIBM8AKhdHUwnL,1756829.0,18975.0,0.734,0.712,-6217.0,0.201,0.391,0.0,0.674,3,23387.0,219.0
2Gjt4rUHBUH0rMKpBg0hF4,70300.0,1506.0,0.747,0.725,-2564.0,0.363,0.551,0.0,0.904,62,39.0,1.0
2QLbRVzixE282JSQjBz2DG,36414.0,873.0,0.81,0.789,-4032.0,0.05,0.025,0.0,0.432,48,0.0,0.0
3v1zVVdzNVNt7vmI9VG2gq,1756829.0,18975.0,0.831,0.719,-6836.0,0.235,0.514,0.0,0.859,3,1012.0,15.0
2SUPbyD77tJuOUbqbxct6l,33570.0,818.0,0.593,0.932,-2324.0,0.053,0.302,0.0,0.913,27,6551.0,143.0
6YUTL4dYpB9xZO5qExPf05,543385.0,5687.0,0.596,0.856,-3556.0,0.035,0.021,0.018,0.743,1,1050.0,12.0
3lakLxKgelrvKBTyGwDXhX,1756829.0,18975.0,0.667,0.39,-10687.0,0.049,0.784,0.0,0.528,2,1012.0,15.0
7g43YzKWtb1NMRcwD896ww,1756829.0,18975.0,0.94,0.534,-6656.0,0.228,0.325,0.0,0.287,2,1012.0,15.0
5rIjbX7rQMj8Gh9Oxd4Vrc,1756829.0,18975.0,0.793,0.639,-6476.0,0.226,0.414,0.0,0.596,2,1012.0,15.0
2Igem6Q4sfvXGJ3JkG7Baw,1756829.0,18975.0,0.87,0.629,-7598.0,0.279,0.173,0.0,0.512,2,1012.0,15.0
25uBGaikHi0DhMiGMfuXYE,1756829.0,18975.0,0.522,0.466,-8.05,0.458,0.331,0.0,0.459,2,23387.0,219.0
38Z8SRBxln5pP7yWLqRYwC,1756829.0,18975.0,0.861,0.487,-8533.0,0.131,0.063,0.0,0.707,2,23387.0,219.0
3h3NKhcfHkr6GvEpC3FRI5,1756829.0,18975.0,0.685,0.515,-8666.0,0.291,0.548,0.0,0.299,2,23387.0,219.0
7tt5I7ztXfKzZRqyL2FCYb,1756829.0,18975.0,0.842,0.593,-6903.0,0.347,0.283,0.0,0.734,1,1012.0,15.0
7Cj3tnMCpXpHgE8CIISbGq,1756829.0,18975.0,0.772,0.48,-11392.0,0.46,0.242,0.0,0.339,1,23387.0,219.0
6vQnpXl0KvwTfLpIhoOLHc,1756829.0,18975.0,0.738,0.658,-7.44,0.269,0.034,0.0,0.39,1,23387.0,219.0
4QSehYD2iCp1L3l4B3QNv0,1756829.0,18975.0,0.683,0.566,-8815.0,0.105,0.114,0.0,0.355,1,23387.0,219.0
1SjBcdzWbs79UTCrH4qXJf,1756829.0,18975.0,0.616,0.617,-8431.0,0.52,0.128,0.0,0.476,1,23387.0,219.0
7oPHGO39MQVukHZjdz4b9S,1756829.0,18975.0,0.626,0.569,-10669.0,0.279,0.05,0.0,0.442,1,23387.0,219.0
09b7tlISM5nQic0l2Qv9lP,1756829.0,18975.0,0.542,0.596,-6906.0,0.26,0.201,0.0,0.437,1,23387.0,219.0
1EnWTwagv0XR5OJ51WMdzj,1756829.0,18975.0,0.664,0.375,-9768.0,0.387,0.014,0.0,0.145,1,23387.0,219.0
6Q7Tv7ZxmoOokvuPchcaO1,1756829.0,18975.0,0.802,0.588,-6768.0,0.137,0.498,0.0,0.522,1,23387.0,219.0
0f6U1lMWlbjnyYBctfjji1,1756829.0,18975.0,0.702,0.602,-7.21,0.213,0.035,0.0,0.556,1,23387.0,219.0
2kPlWEOm2tQlaZRE01IbBQ,1756829.0,18975.0,0.921,0.539,-7376.0,0.204,0.126,0.0,0.616,1,1012.0,15.0
5DxA8tzKieKkOrvKnCrADi,1756829.0,18975.0,0.809,0.688,-5465.0,0.139,0.104,0.001,0.225,1,1012.0,15.0
0NvHg9fiix03UG7hdYx6DI,1756829.0,18975.0,0.708,0.512,-8963.0,0.062,0.208,0.0,0.42,1,23387.0,219.0
4uDhts78RdwIDjEqPrYVKp,12752.0,121.0,0.766,0.817,-4253.0,0.035,0.024,0.0,0.43,1,25307.0,183.0
4N4wemxs9Em6nJ5kXTjEsS,1756829.0,18975.0,0.772,0.535,-7.41,0.231,0.038,0.0,0.207,1,1012.0,15.0
5Qs6gTnyrG0KGYbuCzoK5k,1756829.0,18975.0,0.845,0.67,-4806.0,0.06,0.109,0.0,0.504,1,1012.0,15.0
58H8cWvvaFLFg2g7SdOO44,1756829.0,18975.0,0.701,0.798,-5123.0,0.058,0.084,0.0,0.672,1,1012.0,15.0
43Ykyd3WD3tfaFDhunMZHp,1756829.0,18975.0,0.709,0.598,-7655.0,0.391,0.139,0.0,0.693,1,23387.0,219.0
3yTkoTuiKRGL2VAlQd7xsC,66097.0,650.0,0.584,0.836,-4925.0,0.079,0.056,0.0,0.484,10,186.0,2.0
2cnKST6T9qUo2i907lm8zX,1742165.0,18752.0,0.725,0.713,-6173.0,0.187,0.127,0.0,0.207,28,1255.0,7.0
4JE6agBLHGA5TaF6FlqfBD,541887.0,5626.0,0.331,0.45,-5362.0,0.034,0.365,0.005,0.18,5,0.0,0.0
6fRxMU4LWwyaSSowV441IU,1782479.0,19042.0,0.713,0.676,-5483.0,0.027,0.038,0.0,0.721,95,21044.0,211.0
4VW44pawoOHPUjlN7DX5vk,1745728.0,18766.0,0.752,0.563,-8066.0,0.209,0.146,0.0,0.551,21,17075.0,166.0
4lUmnwRybYH7mMzf16xB0y,1761642.0,18971.0,0.596,0.65,-5167.0,0.337,0.138,0.0,0.188,7,13505.0,128.0
1fzf9Aad4y1RWrmwosAK5y,1761642.0,18971.0,0.588,0.85,-6431.0,0.032,0.168,0.002,0.768,7,0.0,0.0
2b8fOow8UzyDFAE27YhOZM,2037625.0,22142.0,0.764,0.32,-7209.0,0.055,0.837,0.0,0.575,183,20027.0,183.0
21UkXrc9kD48rNpTMI2ecz,1744525.0,18763.0,0.807,0.659,-6.92,0.332,0.022,0.0,0.438,36,0.0,0.0
43PGPuHIlVOc04jrZVh9L6,1754292.0,18779.0,0.789,0.536,-6862.0,0.242,0.41,0.0,0.437,63,7419.0,125.0
6HTwoo4dUOvePNqMsTarPA,65581.0,631.0,0.688,0.909,-1992.0,0.062,0.047,0.0,0.702,1,179.0,11.0
42fR3oINF3KfXCDtheoNiY,65635.0,635.0,0.707,0.838,-2983.0,0.117,0.059,0.0,0.832,2,0.0,0.0
11ZulcYY4lowvcQm4oe3VJ,520723.0,5259.0,0.964,0.398,-8981.0,0.08,0.002,0.0,0.563,71,13174.0,125.0
3VqeTFIvhxu3DIe4eZVzGq,71871.0,702.0,0.759,0.459,-5187.0,0.095,0.003,0.0,0.695,18,59683.0,445.0
6vFsBXYczYsP0H3lgunZOm,1746810.0,18696.0,0.637,0.929,-3593.0,0.049,0.002,0.0,0.902,62,0.0,0.0
5VzNsUnLmYcRfRfxpQsusa,269038.0,4125.0,0.736,0.632,-4939.0,0.065,0.18,0.0,0.503,58,90663.0,1805.0
3E3pb3qH11iny6TFDJvsg5,1761642.0,18971.0,0.754,0.66,-6811.0,0.267,0.179,0.0,0.316,4,13505.0,128.0
58pgi1RpcU2fVJsxhm7BIr,29132.0,731.0,0.808,0.796,-3169.0,0.031,0.462,0.0,0.799,74,0.0,0.0
6qraVL4IJaIj0IuEexYJNa,291282.0,5388.0,0.828,0.83,-3371.0,0.047,0.348,0.0,0.422,35,41441.0,958.0
17UfXrL7Run3GyZJW4uRjC,40001.0,961.0,0.686,0.789,-4103.0,0.126,0.322,0.0,0.822,13,1073.0,33.0
2fuCquhmrzHpu5xcA1ci9x,333917.0,3444.0,0.671,0.712,-7815.0,0.048,0.429,0.0,0.462,180,2156.0,65.0
2ELp0EL65yitpfJYwc5983,1761642.0,18971.0,0.744,0.697,-4067.0,0.136,0.042,0.0,0.238,1,13505.0,128.0
7zl7kehxesNEo2pYkKXTSe,1750558.0,18833.0,0.924,0.73,-6125.0,0.274,0.053,0.0,0.848,4,8111.0,211.0
5cAN3P7jWVf78gev1eF7TJ,1761642.0,18971.0,0.856,0.727,-5616.0,0.277,0.013,0.0,0.286,1,13505.0,128.0
4RCpHnkhMmm67EKbI4aEO7,1761642.0,18971.0,0.544,0.704,-5678.0,0.044,0.016,0.0,0.265,1,2428.0,112.0
3vJKLsUYcC7mARUTOMUPaJ,1761642.0,18971.0,0.77,0.561,-4.97,0.083,0.14,0.0,0.81,1,13505.0,128.0
38ZffdGref7ax4nX1JUDYT,65646.0,641.0,0.702,0.748,-5215.0,0.049,0.002,0.0,0.789,1,56148.0,423.0
4VXIryQMWpIdGgYR4TrjT1,2004009.0,23027.0,0.671,0.529,-7226.0,0.307,0.077,0.0,0.203,25,79575.0,731.0
6Xgq7MvZiet0hVi3KaDSgJ,363098.0,3414.0,0.67,0.693,-8.34,0.35,0.2,0.0,0.388,73,86012.0,622.0
3aQem4jVGdhtg116TmJnHz,348225.0,3316.0,0.781,0.594,-6959.0,0.049,0.014,0.0,0.063,86,40482.0,368.0
6Aw4ogv0H5cbKfHDqIyruw,66097.0,650.0,0.641,0.489,-8668.0,0.11,0.051,0.0,0.206,1,186.0,2.0
4TIqzdAssasqx3DAe6cG9J,1745041.0,18748.0,0.597,0.571,-6205.0,0.293,0.492,0.0,0.165,23,8941.0,73.0
1Z8TPHiKeCUyClxV6WTTIf,66507.0,654.0,0.584,0.836,-4925.0,0.079,0.056,0.0,0.484,1,0.0,0.0
6vB8bdQCCTDDIH8fhRfuXA,1749486.0,18822.0,0.635,0.554,-3975.0,0.034,0.134,0.0,0.315,4,75553.0,1049.0
44tTqUi3xi7E28QLzHVdUA,66507.0,654.0,0.641,0.489,-8668.0,0.11,0.051,0.0,0.206,1,0.0,0.0
1e0Wxoraz9IzFhREDqgJAe,71871.0,702.0,0.429,0.387,-7486.0,0.075,0.0,0.802,0.41,9,59683.0,445.0
7EWXP47VlXKO3r7mNxuWHw,21477.0,520.0,0.758,0.763,-8754.0,0.077,0.23,0.0,0.854,75,3469.0,67.0
7mEDVrAHDnQJStDo8jKJJm,488.0,16.0,0.527,0.737,-5.34,0.064,0.05,0.0,0.499,7,0.0,0.0
4Ixc50wY5pbUvNEogTQ2wL,269779.0,5267.0,0.808,0.559,-6936.0,0.452,0.133,0.0,0.48,1,72585.0,926.0
6A8B1kJ9ZNHbl2uFPN6Wtm,174.0,8.0,0.571,0.955,-3795.0,0.105,0.003,0.0,0.437,6,0.0,0.0
08LwMWf5Tcfsd752EPzFV0,1742165.0,18752.0,0.77,0.574,-5525.0,0.106,0.062,0.0,0.104,15,1255.0,7.0
6DiaHETMcKdX7FwuGXwp1O,24176.0,372.0,0.841,0.871,-4663.0,0.059,0.544,0.0,0.564,1,0.0,0.0
2ttfqpA40dpzzz9QhxnFCv,72.0,2.0,0.763,0.781,-6004.0,0.043,0.027,0.0,0.399,1,3642.0,93.0
3X2r2CnHOJeV5YekPTgBnK,1742165.0,18752.0,0.847,0.629,-5.81,0.102,0.032,0.0,0.109,15,0.0,0.0
1uAOCTevGnyKIDbgZdOCnE,24398.0,387.0,0.447,0.337,-8665.0,0.063,0.773,0.0,0.603,6,0.0,0.0
5R691ipUYRDYW6ehapjoj6,1742165.0,18752.0,0.713,0.793,-5277.0,0.397,0.271,0.0,0.203,14,1255.0,7.0
4eNOLmx8r2IJAVKvBBL1jv,1752385.0,18764.0,0.808,0.639,-7266.0,0.279,0.08,0.0,0.395,50,6364.0,64.0
2QdH0rKlV3d9Y6lWzcnlBH,88570.0,957.0,0.847,0.814,-4668.0,0.152,0.083,0.001,0.711,28,0.0,0.0
1TZv3bujNaYz646eezRE91,1742165.0,18752.0,0.573,0.867,-2876.0,0.168,0.085,0.0,0.231,14,4666.0,128.0
2nG54Y4a3sH9YpfxMolOyi,1745728.0,18766.0,0.588,0.856,-5242.0,0.032,0.001,0.074,0.635,7,2602.0,33.0
4O0LQKVT6hGmVGNwizmydg,0.0,0.0,0.798,0.621,-6916.0,0.039,0.014,0.0,0.443,4,0.0,0.0
60dwJ8dnqZ4WrIdiu7LkNR,1745728.0,18766.0,0.687,0.89,-5.99,0.034,0.004,0.001,0.854,6,2602.0,33.0
3MvY2XbGYFi6p2dgmdcOYG,0.0,0.0,0.534,0.365,-9187.0,0.033,0.81,0.0,0.237,4,0.0,0.0
2MJz8BxxMsERULatmBikDH,1849080.0,19920.0,0.813,0.415,-5926.0,0.035,0.777,0.0,0.667,96,6805.0,95.0
5qqQgao22OUr6rx3y0TPIe,0.0,0.0,0.66,0.664,-7.78,0.134,0.004,0.0,0.621,3,0.0,0.0
4Yxc55NX3tAXC2mHRAhtcW,2007646.0,23668.0,0.376,0.43,-6585.0,0.033,0.09,0.0,0.129,40,0.0,0.0
0GAyuCo975IHGxxiLKDufB,1742165.0,18752.0,0.583,0.625,-8011.0,0.277,0.506,0.0,0.516,11,1255.0,7.0
7dMOzsTZOUtOF7W5kLN0gf,0.0,0.0,0.826,0.799,-6.12,0.059,0.048,0.002,0.628,1,0.0,0.0
559RWsQqSe4fNUffI9P7mW,0.0,0.0,0.763,0.87,-4493.0,0.107,0.148,0.0,0.783,1,0.0,0.0
3IxMaULfjq4IT2IN6v54PB,1745728.0,18766.0,0.636,0.749,-4197.0,0.063,0.195,0.0,0.653,3,0.0,0.0
3wuvVwA5RaifHz1uqKac8P,0.0,0.0,0.706,0.675,-5756.0,0.039,0.013,0.0,0.463,1,0.0,0.0
5zxZ7M4RgWZUHlMEwac8vt,4606.0,115.0,0.503,0.759,-5222.0,0.042,0.002,0.0,0.396,1,0.0,0.0
4n6NDfYake476trCjJRNl0,1742165.0,18752.0,0.711,0.647,-5667.0,0.082,0.334,0.0,0.227,9,1255.0,7.0
1d7q712nXjG98HiwHk7HFS,1742165.0,18752.0,0.699,0.759,-5302.0,0.311,0.081,0.0,0.404,9,1255.0,7.0
732E6ibFkQR5lNIPEeiEnx,1758924.0,18865.0,0.7,0.664,-8211.0,0.039,0.306,0.0,0.585,7,1816.0,21.0
0yzj6eBs5a6X6d3P5qaQ5J,1745728.0,18766.0,0.785,0.623,-6923.0,0.04,0.051,0.125,0.711,2,2602.0,33.0
0VWLId2RwPCno9s1cJm2Vy,294780.0,5395.0,0.739,0.788,-5198.0,0.073,0.051,0.0,0.473,71,76896.0,1748.0
2GkmE8BrD00ngyjs2PT9Fp,1745728.0,18766.0,0.704,0.696,-6.48,0.057,0.269,0.0,0.577,1,2602.0,33.0
2jfyY5GIc7wsYVIrCnjblC,1745728.0,18766.0,0.653,0.559,-6758.0,0.028,0.01,0.0,0.731,1,2602.0,33.0
3uwYgNxFDfx1GoLB6tLoUn,1745728.0,18766.0,0.684,0.677,-7355.0,0.04,0.11,0.01,0.37,1,2602.0,33.0
5BwQjRasNcdRPuVWKcHto2,1742165.0,18752.0,0.563,0.703,-5756.0,0.07,0.126,0.0,0.294,8,1255.0,7.0
19kX6hSlYH31js2SL4jgrj,1745728.0,18766.0,0.674,0.535,-7114.0,0.052,0.014,0.0,0.716,1,2602.0,33.0
1edgaGx2x2AQeWtL2OPEMW,1745728.0,18766.0,0.747,0.733,-5724.0,0.028,0.01,0.004,0.775,1,2602.0,33.0
2OdfQjIJlomZFUBTEDKMre,1745728.0,18766.0,0.667,0.54,-7301.0,0.063,0.15,0.018,0.088,1,2602.0,33.0
57ZUX6TNyKLBydAdVVd02x,1742165.0,18752.0,0.769,0.74,-6579.0,0.378,0.197,0.0,0.692,8,1255.0,7.0
2XPmTamsj7d9i3gzLCL4JI,1745728.0,18766.0,0.632,0.65,-6851.0,0.08,0.158,0.0,0.397,1,2602.0,33.0
5lLNBIyjp72btcnrjBG751,1742165.0,18752.0,0.618,0.632,-6973.0,0.346,0.053,0.0,0.319,8,1255.0,7.0
2FVpOsjT1iquZ3SpCjZ9Ne,99779.0,999.0,0.787,0.669,-4333.0,0.043,0.008,0.0,0.57,16,22097.0,179.0
4xN9cgMVhYyhnugUFZdhcZ,47387.0,950.0,0.854,0.572,-5678.0,0.097,0.136,0.099,0.35,1,169.0,15.0
1yOL7ZiXGx5ULeLoktAUAg,522260.0,5257.0,0.495,0.856,-5123.0,0.031,0.0,0.0,0.609,43,0.0,0.0
4YiY551vHi6glMtgVxuqAy,1742165.0,18752.0,0.582,0.912,-5637.0,0.432,0.32,0.0,0.515,7,1255.0,7.0
6Tio0ZoDeSQnI7EBAqWer2,1849080.0,19920.0,0.476,0.594,-6879.0,0.135,0.06,0.0,0.314,55,26.0,1.0
2Lhdl74nwwVGOE2Gv35QuK,1780591.0,19023.0,0.72,0.744,-6938.0,0.12,0.237,0.0,0.619,71,63.0,4.0
61KpQadow081I2AsbeLcsb,1751989.0,18765.0,0.439,0.61,-7236.0,0.116,0.593,0.0,0.172,50,18321.0,108.0
7lPN2DXiMsVn7XUKtOW1CS,1893059.0,20545.0,0.585,0.436,-8761.0,0.06,0.721,0.0,0.132,133,0.0,0.0
6PERP62TejQjgHu81OHxgM,1742165.0,18752.0,0.556,0.661,-5052.0,0.204,0.3,0.0,0.668,7,34645.0,194.0
3S8jK1mGzQi24ilFb45DAZ,363098.0,3414.0,0.619,0.241,-7102.0,0.046,0.9,0.0,0.072,61,86012.0,622.0
2mM3gZ0BbPwPPMelbA8vgt,285599.0,5737.0,0.824,0.837,-4603.0,0.107,0.573,0.0,0.58,129,38422.0,622.0
2dl5K2ScW7jYhAhuem06cm,298702.0,5500.0,0.773,0.8,-3.17,0.099,0.061,0.004,0.842,67,7362.0,249.0
1EHUQesfVKwbthtNcpBi9g,113989.0,1187.0,0.655,0.469,-6257.0,0.029,0.173,0.0,0.467,21,44818.0,367.0
2zrhoHlFKxFTRF5aMyxMoQ,75653.0,734.0,0.82,0.852,-2567.0,0.166,0.488,0.0,0.82,2,0.0,0.0
3ke6it1vTmHtz2ApcIVUz5,12116.0,488.0,0.83,0.748,-5362.0,0.162,0.354,0.0,0.523,20,4310.0,123.0
3CVb6hkMrlF7eHhXi5B3PZ,521422.0,5236.0,0.889,0.705,-8683.0,0.392,0.389,0.0,0.815,31,0.0,0.0
4txsSBdT4yVJtUj41YaQEB,46808.0,926.0,0.959,0.524,-7262.0,0.183,0.069,0.0,0.285,3,0.0,0.0
2ePtv8MlBO9nuuXABqAfEX,360222.0,3393.0,0.748,0.734,-6499.0,0.124,0.524,0.0,0.368,59,3115.0,24.0
1ere9b9vDw2N3m9d4uiXxa,24561.0,611.0,0.443,0.509,-5995.0,0.054,0.615,0.0,0.69,54,0.0,0.0
1Crj1zkRMpsEjb9NOR6Zof,16171.0,436.0,0.553,0.819,-3083.0,0.257,0.368,0.0,0.761,62,4049.0,121.0
20GrahbI4AzAOWxpYfDKkf,1758924.0,18865.0,0.757,0.721,-2906.0,0.069,0.002,0.0,0.364,16,10622.0,188.0
4GSBObGq3DuiKFlytKBbEw,1742165.0,18752.0,0.622,0.794,-4.45,0.438,0.228,0.0,0.216,1,1255.0,7.0
63eV5hreY9feQP2CmYavpj,1742165.0,18752.0,0.615,0.701,-4257.0,0.047,0.003,0.0,0.251,1,253.0,3.0
28PeqNMnFfVQnXvXmyf88G,1742165.0,18752.0,0.924,0.523,-6362.0,0.132,0.011,0.0,0.144,1,4666.0,128.0
0HUTL8i4y4MiGCPId7M7wb,1760401.0,18869.0,0.346,0.944,-9874.0,0.049,0.0,0.565,0.403,15,0.0,0.0
1uYxHHZBRliM9cNzCxq93g,1742165.0,18752.0,0.761,0.722,-4343.0,0.391,0.12,0.0,0.798,1,4666.0,128.0
1mauYRwbpoGQX6itP2FAJC,298555.0,5502.0,0.728,0.689,-5718.0,0.073,0.293,0.0,0.431,71,4079.0,95.0
2gyYjQWXKxemhAyMPgctIx,1744917.0,18771.0,0.604,0.668,-3525.0,0.115,0.11,0.0,0.114,7,0.0,0.0
6RV9pRLIQiXm3qTGeyQluf,267718.0,3866.0,0.788,0.789,-2.39,0.124,0.397,0.0,0.867,66,50466.0,576.0
2CYVETnhM9aytqrazYYwrK,1754292.0,18779.0,0.66,0.817,-6269.0,0.052,0.162,0.0,0.714,31,43273.0,381.0
0IUprcNjE2hDtlvY8rq2W9,528819.0,5406.0,0.332,0.737,-8572.0,0.035,0.007,0.0,0.761,3,0.0,0.0
6Hj9jySrnFppAI0sEMCZpJ,2087662.0,24666.0,0.685,0.692,-5122.0,0.046,0.328,0.0,0.578,120,69666.0,725.0
1dg3qy5DjoJodawfOCgrTP,1752385.0,18764.0,0.88,0.575,-6091.0,0.163,0.415,0.0,0.671,37,6364.0,64.0
2U5WueTLIK5WJLD7mvDODv,1907961.0,21661.0,0.65,0.613,-6.13,0.128,0.003,0.0,0.08,183,138380.0,1329.0
5OqIKA0ETzvxocl2IS7nV6,45941.0,888.0,0.863,0.74,-5879.0,0.151,0.029,0.027,0.54,5,57.0,4.0
1cEhrSF6EylAEqdhUGuNpX,1758924.0,18865.0,0.877,0.444,-7547.0,0.172,0.24,0.0,0.658,8,10622.0,188.0
55Am8neGJkdj2ADaM3aw5H,371237.0,3559.0,0.311,0.485,-5726.0,0.037,0.701,0.0,0.225,179,0.0,0.0
6B8MM3PVQtUbZLay7tP7er,79719.0,810.0,0.769,0.926,-1627.0,0.079,0.013,0.0,0.551,1,0.0,0.0
4HBZA5flZLE435QTztThqH,1931078.0,23259.0,0.597,0.45,-6658.0,0.042,0.223,0.0,0.537,185,41714.0,470.0
6LcX2hBbXaJcK4AuefE936,1744917.0,18771.0,0.664,0.655,-7327.0,0.046,0.059,0.0,0.13,4,31417.0,183.0
1HbA4N1MiOsPthALesGFR1,316808.0,2998.0,0.64,0.392,-7246.0,0.057,0.059,0.0,0.502,150,25865.0,269.0
0e6NlGJxYlHvAN8SKxad7N,40001.0,961.0,0.676,0.823,-4386.0,0.102,0.242,0.0,0.907,4,2472.0,68.0
1HoapWs5KcMzs8QYdgg9Kt,37546.0,905.0,0.69,0.874,-4169.0,0.088,0.073,0.0,0.921,8,2417.0,80.0
2bgcUk2A3jjKbCJ7KPquTi,338470.0,8470.0,0.823,0.821,-3402.0,0.166,0.31,0.0,0.791,183,22348.0,416.0
4LmN3eU1R1vVEdKuDELpGk,1744917.0,18771.0,0.578,0.639,-5749.0,0.037,0.059,0.0,0.296,1,2132.0,41.0
37yAd2kwEI9axbB6UznrOQ,45941.0,888.0,0.791,0.427,-7427.0,0.158,0.643,0.0,0.38,1,98.0,2.0
46W9QGI2bVjitikXmpHFgv,25036.0,436.0,0.849,0.669,-4872.0,0.097,0.043,0.0,0.607,1,2515.0,69.0
1sbEeUY8KsdvgiQi26JBFz,1758924.0,18865.0,0.803,0.565,-4711.0,0.235,0.056,0.0,0.474,8,10622.0,188.0
5H6SZcjJzBNsB2VzKW2Ivd,54481.0,1263.0,0.778,0.752,-4976.0,0.149,0.25,0.004,0.791,1,15838.0,446.0
7FGdjbZ32vMybPuP0IuE7d,1834607.0,19676.0,0.759,0.538,-8256.0,0.384,0.151,0.0,0.831,74,0.0,0.0
