Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,id,Date_earliest,song_count,newer_date_count_diff_id,ratio
2022-04-22,-0.08056694096666586,1.5027358310233223,0.4059386488528882,-0.39183374462627674,-0.9782568196117649,14.003833697966472,-1.4921616830843805,3XyNi4ARXWBgzeDFKoJPqy,2022-04-22,1,81016,1.2343088487601368e-05
2022-04-22,-0.5460804441436581,-0.7068744719166435,0.3341321011081927,1.6114491955434531,-0.9045712683957652,-0.1397406214019026,-0.8714216061831112,7kQJCw0ZkvHgfJqRwPblmG,2022-04-22,1,81016,1.2343088487601368e-05
2022-04-22,0.5651453376336772,-1.4776687636398878,0.25981232419243283,0.7956793384640269,-0.9652534870442355,-0.011827158565237719,-0.15690065435431216,3XOalgusokruzA5ZBA2Qcb,2022-01-26,86,98640,0.000871097785790977
2022-04-22,-0.08056694096666586,0.8411373972942048,0.2594532914537094,0.8369841413541245,-0.7702034985312949,-0.1397406214019026,-0.7329831717662815,1ZM8toCOlnfBKJdvR8GqUq,2022-04-22,1,81016,1.2343088487601368e-05
2022-04-21,-1.9276043890560206,1.6890111181897731,0.43071190782480817,0.021214284274698503,0.32641088133034984,-0.1397406214019026,0.9059492614910265,53RxHysDJ0cjugMcPymwja,2022-02-19,21,93724,0.00022401194730385621
2022-04-21,1.270923874708471,-1.0151921886059414,-0.43742925440856073,-0.2679193359559841,-0.4884646262348249,-0.1397406214019026,-1.0411203322424512,7afaZ37wJJL6880z1NRgJS,2022-04-02,17,85100,0.00019972508429573412
2022-04-21,0.9255428884803801,-0.2765143257044993,-0.4471231383540947,1.6321015969885018,0.6384908629510552,-0.1397406214019026,-0.03185948778427219,0NBgyml7T0IvUNbXIkcSpH,2021-12-26,104,105072,0.0009888187419183083
2022-04-21,1.225874180852633,0.8604072545872858,0.12984247277453392,0.5581767218459663,0.25272533011434994,-0.1397406214019026,1.7142510882473558,40w8JmvwYUP2HUiXPxjy99,2022-03-31,22,85503,0.0002572347266881029
2022-04-21,-0.03551724711082875,-0.49490604169275193,-0.8391868890401323,-0.19563593089831352,-0.4754612936672955,-0.1397406214019026,-0.7597777074598615,7BbaIYAdi3pg4MGl6PHwPv,2022-03-07,28,90415,0.00030958725385049147
2022-04-21,-0.5160473149064327,-0.07739246700932775,-0.8409820527337496,-0.3608551424587036,0.4824508721407026,-0.1397406214019026,-0.33553089231151184,73cnVqsbZygieKi8xF10sO,2022-04-08,14,83874,0.00016688918558077436
2022-04-20,-1.9651458006025524,-2.550357486288069,-1.194629300376375,-0.7635769706371544,3.1394651601058734,-0.1397406214019026,-1.6663261650926502,7dDrR6vMK1JAwZZ5MIWgme,2022-04-04,3,84703,3.541661747692017e-05
2022-04-20,-0.8989697126810553,-1.4198591917606445,-0.6241262785447691,-0.8565127771398738,1.032925284166113,-0.1397406214019026,-1.3983808081568507,1TUuhV75FeOF6UObRsABo2,2022-04-15,6,82447,7.276872885158818e-05
2022-04-20,0.34740515066379385,0.9503332552883311,1.90036574953333,1.6114491955434531,-0.2153946423167078,-0.1397406214019026,0.8880862376953066,7BDHDiidJ8WV349p3HTxTV,2022-03-19,31,87952,0.00035234079310775946
2022-04-20,-2.685940902295959,0.20523210662252864,-0.3627504447540774,-0.6809673648569593,-0.9565845986658826,-0.1397406214019026,0.14677075017292776,7AYP21Q4qnxw2WxETEvSRb,2022-04-15,4,82449,4.851248590105879e-05
2022-04-18,0.7303275484384164,0.9503332552883311,1.8990409187274404,-0.8152079742497763,-0.8482234939364711,-0.1397406214019026,1.8348264988684657,7rglLriMNBPAyuJOMGwi39,2021-10-22,179,118551,0.0015076223363934978
2022-04-18,-1.4020246274045782,-0.5527156135719953,1.898714198935202,0.929919947856844,0.5127919814649377,-0.1397406214019026,-1.362654760565411,285pBltuF7vW8TeWk8hdRR,2018-12-11,1163,327815,0.0035351908030324215
2022-04-18,0.5651453376336772,-1.1693510469505903,1.8984628760180953,-0.8255341749723006,-0.9349123777200004,-0.1397406214019026,-0.5543529338090816,07MDkzWARZaLEdKxo6yArG,2021-08-31,221,129255,0.001706880039544008
2022-04-18,1.5562386024621113,-0.1352020388885711,1.8976981362846144,0.692417331238783,-0.4407857401538838,-0.1397406214019026,1.0175931602142765,4bV5sf2B4hWBBd5HQ8S7KB,2022-03-19,29,87954,0.0003296091290362911
2022-04-17,0.13717324600321673,-0.0902390385380485,1.8988434507211425,-0.7325983684695812,1.106610835382113,-0.1397406214019026,0.12890772637720777,0dcnrLo8s1rhjm8euGjI4n,2022-02-27,39,92050,0.0004235033500200893
2022-04-17,-0.4109313625761442,-1.3877427629388426,-2.1636586621910414,-0.7635769706371544,2.0428507802442284,1.4865876918071224,1.0354561840099965,2hHeGD57S0BcopfVcmehdl,2022-03-06,33,90615,0.0003640455387873974
2022-04-16,1.9391610002367332,-1.5097851924616896,-0.9321763683695129,-0.17498352945326473,1.4793730356512884,-0.12146726956809334,0.8523601901038665,4hJhHbkhZFnxmWbAkZRoe0,2021-12-26,53,105123,0.0005039172434775994
2022-04-16,-1.2218258519812264,-0.21870475382525595,-0.13368755744849867,2.809288479356281,-0.8915679358282358,-0.1397406214019026,-1.393915052207921,6ws54n2IzyrIxxyzlG2bVJ,2022-04-08,9,83879,0.00010728590501621209
2022-04-15,0.09212355214737879,0.21807867815124937,0.13271473468432174,-0.4021599453488012,0.2830664394385852,-0.1397406214019026,-0.17922943409896214,6vo0dV9t7PCQZKsLFwVwZ5,2022-04-15,1,82452,1.2128121475264697e-05
2022-04-15,-0.24574915177140502,0.552089537897988,-0.2281131677327733,-0.7429245691921056,-0.9479157102875297,-0.030100510399046987,-2.16202507542388,3nEHrvNNtgLv9rneTAYVr4,2022-04-15,1,82452,1.2128121475264697e-05
2022-04-14,0.25730576295211793,1.1494551139835019,0.5402168931354688,-0.42281234679384977,1.4013530402461125,-0.1397406214019026,0.7183875116359671,5719MEdRQcH4c3phXqX7WN,2022-01-14,69,101168,0.0006815689915742268
2022-04-14,-1.1692678758160822,0.04464996251351932,-0.7156796269192559,-0.7325983684695812,-0.9869257079901179,-0.1397406214019026,-1.8494221589987803,2gpWyfu7eZ01zzncHpxOtA,2021-10-22,174,118556,0.0014655099806283164
2022-04-14,1.4361060855132102,-0.07096918124496739,0.2878168778128641,-0.44346474823889853,-0.7745379427204714,-0.1397406214019026,0.2896749405386872,0bBd6K5X4W7t9GyXcaVOA7,2022-03-25,21,86733,0.00024206376651220694
2022-04-14,0.12215668138460409,-1.3492030483526805,-0.22021444748085678,-0.5054219525740449,2.2162285478112866,-0.1397406214019026,0.10211319068362777,1jIMjbzcGCcCQn5iMu9CUc,2022-04-08,7,83881,8.344459279038718e-05
2022-04-13,-0.3583733864109999,0.6934018247139162,0.3136672350009545,-0.670641164134435,0.10535422768235038,-0.1397406214019026,1.4061139277711858,2SLwbpExuoBDZBpjfefCtV,2022-01-07,37,102664,0.0003602691307776945
2022-04-12,0.857968347696624,0.5392429663692673,-0.04500647098379968,-0.2782455366785085,-0.3410935238028252,-0.0849205659004748,-0.5677502016558715,3IAfUEeaXRX9s9UdKOJrFI,2022-03-05,39,90814,0.00042926485641640893
2022-04-12,-0.9290028419182806,0.07676639133532118,-0.27730065293788975,-0.7119459670245324,-0.8048790520447066,0.8652937294576073,-1.3269287129739709,6EtKlIQmGPB9SX8UjDJG5s,2022-01-13,87,101360,0.0008575906631048725
2022-04-12,-0.5460804441436581,-1.2528537618872748,0.32264305346904143,-0.8255341749723006,0.9245641794367015,-0.1397406214019026,0.6558669283509471,6QBqlD1zfGNZa7dNTLcx4B,2022-04-11,2,83271,2.4017388589338683e-05
2022-04-11,-0.5761135733808833,0.500703251783105,-0.04249324181273534,-0.03041671933792344,-0.5794879542075305,-0.1397406214019026,-0.26407879712863186,0fv2KH6hac06J86hBUTcSf,2019-05-17,35,297467,0.00011764626792424925
2022-04-11,-0.13312491713181016,-0.4370964698135086,0.30110108914563277,-0.7842293720822031,0.9202297352475252,-0.1397406214019026,-1.268873885637881,3TSLqZssCoCdDlMhCJ08XW,2022-04-04,8,84698,9.444431327178712e-05
2022-04-10,-2.145344576025904,1.8495932622987818,1.1218499298675026,1.0848129586947095,-0.7181901682611773,-0.1397406214019026,-0.4471747910347618,2oBMZYteeO8DyXV9gDx6Za,2022-03-21,19,87554,0.00021696184897171503
2022-04-09,0.9781008646455244,0.4428936799038617,0.36680408033202916,-0.5570529561866667,-0.3367590796136487,-0.1397406214019026,0.5710175653212771,6nkoWsFZeFt5dUdNmlIceh,2021-12-24,53,105523,0.000502008032128514
2022-04-09,0.5576370553243709,-0.032429466658805146,-0.03890291442550056,-0.3505289417361792,2.0645230011901106,-0.1397406214019026,1.2408809576607764,3ITkrUvAA6gzxer2UIom3P,2021-12-25,31,105345,0.0002941846340722745
2022-04-09,0.970592582336218,0.7447881108287991,-0.1458946705650969,1.6011229948209287,2.424281868891757,-0.1397406214019026,0.9416753090824665,2FYGZDfsAnNsrm1gVbyKnG,2022-03-18,20,88168,0.00022678822515534994
2022-04-09,-1.0191022296299557,0.6612853958921143,0.33341403563074573,0.021214284274698503,-0.5794879542075305,-0.1397406214019026,0.3834558154662172,5W1qmxHrMlQGGAiFA3ZQqP,2021-12-28,88,104688,0.0008398869970222189
2022-04-08,-0.23824086946209871,0.9246401122308896,-0.6000710850502962,-0.071721522228021,-0.7875412752880008,-0.1397406214019026,0.3879215714151472,1qCHidBbWAgv3pn6UbZ4Lg,2022-04-08,1,83887,1.1920656112912455e-05
2022-04-08,-0.5460804441436581,-0.7068744719166435,0.3341321011081927,1.6114491955434531,-0.9045712683957652,-0.1397406214019026,-0.8714216061831112,5QNW6Vx14N4OfJ7D0eDg0d,2022-04-08,1,83887,1.1920656112912455e-05
2022-04-08,-2.3781013276143996,-0.1608951819460126,-0.05398228945188662,0.04186668571974728,0.005662011331291798,-0.1397406214019026,-0.2908733328222119,6BUueuMQR4k7CuoMEsnGou,2022-04-08,1,83887,1.1920656112912455e-05
2022-04-08,0.512587361468533,0.038226676749158944,-0.6169456237702996,1.5494919912083067,-0.9912601521792944,-0.1397406214019026,-0.21048972574147215,041sluNZwBxTCOuu766eNi,2022-04-08,1,83887,1.1920656112912455e-05
2022-04-08,-0.21571602253417974,1.0274126844606555,-0.03172225965103101,-0.43313854751637415,-0.9955945963684708,-0.12146726956809334,-0.5543529338090816,5hPxC9i9lj9pJwg7DK2MvC,2022-04-08,1,83887,1.1920656112912455e-05
2022-04-07,-1.7849470251792006,0.05107324827787969,-0.4833854449651659,-0.46411714968394735,-0.9522501544767061,-0.1397406214019026,-1.5323534866247506,76YSWx6L6FNsuaP6GWBb8P,2022-02-26,41,92254,0.0004442277479820142
2022-04-07,0.43750453837546976,0.28873482155921276,-0.38824176920344433,-0.7222721677470567,-0.21106019812753135,-0.1397406214019026,1.9330731297449253,0QBzMgT7NIeoCYy3sJCof1,2022-03-04,35,91023,0.00038437040128269894
2022-04-07,0.27983060988003694,0.9182168264665292,-0.440660549057072,0.031540484997222895,-0.8698957148823535,-0.1397406214019026,1.705319576349496,1nH2PkJL1XoUq8oE6tBZoU,2022-01-07,81,102620,0.0007886972862971149
2022-04-06,1.4436143678225166,-1.2335839045941936,-1.0266019786537877,-0.7635769706371544,0.872550849166584,-0.1397406214019026,0.6871272199934572,0DGTcMqvVR7fmBXgiG6jz4,2022-03-25,13,86741,0.00014984899831708048
2022-04-05,-1.0115939473206503,0.6677086816564747,0.5183158960733367,-0.536400554741618,-0.15037797947906084,-0.1397406214019026,-1.2912026653825308,4WghJOMjDpGdlk3b8aJIgy,2022-03-31,6,85519,7.01549254603917e-05
2022-04-04,-0.2983071279365493,0.12172939168584379,1.896926215896359,-0.7635769706371544,-0.5968257309642364,-0.12146726956809334,-1.5948740699097703,2vXKRlJBXyOcvZYTdNeckS,2021-11-03,224,115998,0.0019273459413880333
2022-04-03,-0.34335682179238725,-0.443519755577869,-1.0793797912461387,2.1897164360048182,-0.9262434893416474,-0.1397406214019026,-0.5454214219112216,6K5ph5mq1qprHae3TrgTj5,2022-01-27,65,98452,0.0006597846057025691
2022-04-02,-0.891461430371749,-0.3600170406411841,0.16969510677283994,-0.5570529561866667,0.8898886259232899,1.5779544509761687,-0.35785967205616187,4gvrJnKCKIPiacNsWVQwEU,2021-09-15,195,126202,0.00154275813508232
2022-04-01,0.3323885860451812,1.1558783997478623,-0.5444210105481571,0.4755671160657712,0.8422097398423487,4.28241052237994,-0.3667911839540218,72jYQj3RgTR1DFLfibD71B,2022-03-18,15,88173,0.00017009116886651244
2022-04-01,-2.1078031644793724,0.19238553509380787,0.0806549875694175,-0.8255341749723006,-0.8828990474498829,-0.12146726956809334,-0.7687092193577215,2a5cbTg2UIi784t9E2wT35,2022-04-01,1,85320,1.1720443970417599e-05
2022-04-01,-0.44847277412267583,-1.0408853316633828,-0.15451145629446036,1.1984011666424779,2.836054066863521,0.07953960060380863,-0.5364899100133615,70AYiGbc4mWZGEqiipBBDb,2022-03-18,15,88173,0.00017009116886651244
2022-04-01,-2.145344576025904,-1.7346001942143023,-0.6201769184188108,-0.619010160521813,1.5573930310564648,-0.1397406214019026,-0.9160791656724112,2bdqU7C4softKNcMYDFi96,2022-03-25,8,86746,9.221476819512646e-05
2022-04-01,-2.423151021470238,-3.3339983495400336,-1.9130538105620538,-0.7739031713596787,1.8217941265962292,-0.1397406214019026,-1.4787644152375905,6LtHYDgYHRCHoKK3snfr2w,2022-02-28,33,91849,0.0003591563091791646
2022-04-01,-0.24574915177140502,0.1666923920363664,0.4213770566179978,-0.8048817735272519,-0.9912601521792944,-0.1397406214019026,0.7094559997381071,50eJOxJiGmJ7PBZaTKpje1,2022-03-25,8,86746,9.221476819512646e-05
2022-04-01,-0.7262792195670098,1.721127547011575,0.17723479428603298,-0.6086839597992887,-0.9955945963684708,-0.1397406214019026,0.06192138714325778,25wdC7CJmCJPgnKw9rYquJ,2022-03-25,8,86746,9.221476819512646e-05
2022-04-01,-0.20069945791556706,1.3164605438568715,-0.05003292932592837,1.8799304143290867,0.15303311376329148,-0.1397406214019026,0.3298667440790572,1BzXvBpIFWJgu0P8P6xmP4,2022-04-01,1,85320,1.1720443970417599e-05
2022-04-01,-0.46348933874128845,0.24377182120869015,0.10219695189282615,-0.6396625619668618,-0.5881568425858834,-0.1397406214019026,-0.35339391610723186,4W1JavoraGzh83nluQHY6C,2022-04-01,1,85320,1.1720443970417599e-05
2022-03-30,-0.3583733864109999,-0.6233717569799587,-0.2424744772817124,-0.39183374462627674,1.1759619424089363,-0.1397406214019026,-0.7642434634087915,23CKxEwKWsLs6LD5poGOLM,2022-03-28,3,86137,3.4827025771999075e-05
2022-03-30,1.706404248648238,-1.272123619180356,0.6328473397261262,1.6837326006011237,0.09235089511482099,-0.1397406214019026,1.1069082791928766,6cS0vHihdIXy77v828qYwR,2022-03-30,1,85729,1.166452816983553e-05
2022-03-30,0.42999625606616343,1.3999632587935564,1.0346049743576975,-0.16465732873074035,-0.9565845986658826,-0.1397406214019026,0.5442230296276972,0IGUXY4JbK18bu9oD4mPIm,2022-03-15,10,88793,0.00011260880826098217
2022-03-28,-2.145344576025904,1.4706194022015204,0.6439773546265539,-0.23694073378841107,-0.9999290405576473,-0.1397406214019026,-0.7329831717662815,3tBZ60j1jQ7NJm8IjelyQe,2022-03-25,4,86750,4.610738409756323e-05
2022-03-28,-2.137836293716598,1.4706194022015204,-0.088090399630617,-0.7532507699146299,-0.9999290405576473,-0.1397406214019026,-0.7106543920216315,5UWwZ5lm5PKu6eKsHAGxOk,2022-03-26,3,86547,3.466204506065858e-05
2022-03-27,2.156901187206617,0.2951581073235731,0.9925981439270507,-0.7842293720822031,-0.3844379656945898,-0.1397406214019026,1.7455113798898658,0qYW2jULeN9giEty0ee9Fy,2022-02-24,15,92695,0.00016179484413763348
2022-03-27,1.0456754054292814,0.4172005368464202,-0.8808346867320557,-0.28857173740103287,-0.6358357286668245,-0.1397406214019026,-0.13010611866073216,29m79w9xPMH4YCD6r8JSmV,2022-01-11,74,101793,0.0007264374134901391
2022-03-27,-1.814980154416426,1.2072646858627452,0.5955079348988844,1.7869946078263672,1.2496474936249362,-0.1397406214019026,0.2941406964876172,2wSCalnGOnXdAJC0Fn8OUY,2022-02-26,12,92283,0.0001300178774581505
2022-03-26,0.6852778545825785,-0.8546100444969321,1.899572287180751,-0.4124861460713254,1.856469680109641,-0.1397406214019026,1.4909632908008559,3QGxgNaqaFSpORp2OVLXHR,2022-01-19,55,100138,0.0005489405447486351
2022-03-26,1.0231505585013623,0.17953896356508714,0.4357383661669369,-0.701619766302008,-0.7832068310988243,-0.1397406214019026,-0.9071476537745512,4e4t1qNN47CzmCxFffzs4U,2022-03-25,2,86752,2.3053692048781614e-05
2022-03-26,0.3323885860451812,-0.2251280395896163,-0.5002599836851693,-0.7739031713596787,-0.7832068310988243,-0.1397406214019026,-0.14350338650752215,1T4tQ4SSagbhAKpvcWg035,2022-03-25,2,86752,2.3053692048781614e-05
2022-03-26,-2.4907255622539948,1.8495932622987818,0.06342141611069056,-0.4124861460713254,-0.9955945963684708,-0.1397406214019026,-0.6883256122769815,5FZxsHWIvUsmSK1IAvm2pp,2022-03-26,1,86549,1.1554015020219526e-05
2022-03-26,-1.7474056136326688,1.7147042612472148,0.4562032322741751,-0.7119459670245324,-0.9999290405576473,-0.1397406214019026,0.06192138714325778,5OQsiBsky2k2kDKy2bX2eT,2022-03-26,1,86549,1.1554015020219526e-05
2022-03-26,0.7228192661291101,1.1301852566904207,-0.21087959627404634,-0.3505289417361792,-0.5664846216400011,-0.1397406214019026,-0.6927913682259115,272vIYVYzfAgHUQRUYWmhP,2022-03-25,2,86752,2.3053692048781614e-05
2022-03-26,1.1132499462130383,0.10245953439276267,0.0806549875694175,-0.6293363612443374,-0.8395546055581182,-0.1397406214019026,0.14677075017292776,3qUdysxsu5FDvOl7nR5vln,2022-03-25,2,86752,2.3053692048781614e-05
2022-03-26,0.9105263238617675,0.828290825765484,0.1495892734043252,-0.5673791569091912,-0.8612268265040005,-0.12146726956809334,-0.6168735170941015,65MqlYPOWReasKWcuCaOCW,2022-03-25,2,86752,2.3053692048781614e-05
2022-03-26,0.7528523953663354,-0.20585818229653519,-0.6402827517873256,1.260358370977624,0.7945308537614076,0.20745306344047348,-1.2867369094336008,6f3Slt0GbA2bPZlz0aIFXN,2020-10-24,499,191695,0.0025963349532243463
2022-03-26,-1.9876706475304713,1.971635691821629,1.8998595133717298,-0.6912935655794837,-0.9955945963684708,-0.1397406214019026,-0.7061886360727015,7x8dCjCr0x6x2lXKujYD34,2022-03-26,1,86549,1.1554015020219526e-05
2022-03-26,-0.2082077402248734,1.566968688666926,0.2235500175813616,-0.536400554741618,-0.8525579381256476,-0.1397406214019026,-0.5364899100133615,2USlegnFJLrVLpoVfPimKB,2021-10-01,116,122989,0.0009422850412249705
2022-03-26,-0.1181083525131975,0.275888250030492,0.5502698098197263,-0.2575931352334597,0.9679086213284662,-0.1397406214019026,0.9148807733888865,4EVzu5mYyigjyLrryKbZs7,2022-03-12,3,89415,3.355029188753942e-05
2022-03-25,-1.2218258519812264,1.8495932622987818,0.17400349963752168,-0.13367872656316718,-0.9999290405576473,-0.12146726956809334,0.05745563119432778,14UzhtAQyCRGsuSjInmiJi,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,1.0907250992851192,0.879677111880367,0.8956593044717117,1.4152513818154897,-0.9869257079901179,-0.1397406214019026,0.21375708940687724,4OAPnWJ3J5w4c4IBLh2chn,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-0.9665442534648123,1.7147042612472148,-0.029568063218690144,0.2587169008927593,-0.9955945963684708,-0.1397406214019026,-1.1929560345060708,6HC6V5flWY29ON64Y7XNMS,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,1.9917189764018775,1.3421536869143131,-0.11932624789955956,1.229379768810051,-0.9565845986658826,-0.1397406214019026,0.47723669039374716,7IatvjEcXEeeXnHC2gMZ2j,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.25730576295211793,0.5263963948405466,-0.9594628565124973,-0.13367872656316718,-0.4104446308296485,-0.12146726956809334,-0.15690065435431216,6f44p3Kc4ayD9VtbC9Clkr,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.5050790791592267,-0.2957841829975804,-0.7896403710962924,-0.5467267554641424,0.03166867646635047,-0.1397406214019026,-1.4564356354929406,28ZGbkz2MDnpvHhSRQw4f1,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-0.48601418566920745,0.4172005368464202,0.5100581430826968,-0.6293363612443374,-0.9739223754225885,-0.1397406214019026,0.3521955238237072,4Gm1VAxKdLS9aL7bkbZZyr,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.3323885860451812,1.4256564018509978,0.3474163124409614,-0.2679193359559841,-0.9089057125849417,-0.1397406214019026,1.298935784996866,6rEpJ5uF56xgL2r61xABqc,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.6252115961081279,0.3722375364958976,0.37865216070990393,0.6098077254585882,-0.7095212798828243,-0.04837386223285626,0.4013188392619372,5Q9h2r0aU17WD8nn0HkSg9,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-0.29079884562724295,0.5199731090761861,0.1499483061430487,-0.536400554741618,-0.9002368242065887,-0.1397406214019026,1.0711822316014366,4UHyrGQCHu0Orh2utUxbNY,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.7603606776756417,0.006110247927357086,-0.05649551862295097,-0.7532507699146299,-0.9175746009632946,-0.1397406214019026,-1.282271153484671,3vySEUpD0tc801F2WZDLYw,2022-02-25,29,92473,0.00031350673498951377
2022-03-25,-1.2143175696719202,1.0081428271675745,1.899346096555355,-0.2059621316208379,-0.8698957148823535,-0.1397406214019026,0.3611270357215672,5TEib5VIhLhDVj3pmoeK7W,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,1.503680626296967,0.16026910627200602,-0.4043982424460008,1.3739465789253922,-0.9045712683957652,-0.1397406214019026,0.24501738104938722,5Pg4qYTcvCUBBq3jBhKq0t,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-3.489327109391735,1.4385029733797188,-1.2459709820138325,1.3429679767578189,2.706020741188227,9.490315795015583,-1.2644081296889509,4jzz1dFGn1osftEfcKSAeV,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-1.7999635897978132,0.28873482155921276,1.8995076612877806,2.2206950381723916,-0.9175746009632946,-0.1397406214019026,-0.12564036271180215,5x8NgG7Ya18m9wafOvvWYk,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,-1.1767761581253886,0.26304167850177124,0.37470280058394567,-0.5054219525740449,-0.9999290405576473,-0.12146726956809334,-0.17922943409896214,0XugRTkCzcwTJ0ZZJbeVHO,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.5426204907057584,0.30158139308793347,1.8989439798879848,0.9195937471343196,-0.7398623892070596,-0.1397406214019026,0.7719765830231266,1ojBtNRMzjL7ptLPZCzfRz,2022-03-10,16,89812,0.00017811818141336776
2022-03-25,1.0231505585013623,0.8025976827080425,0.24473294916604676,1.0538343565271364,-0.7745379427204714,-0.1397406214019026,1.482031778902996,51GN2McXgVYpNJPlePLP1g,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-25,0.7903938069128671,1.1944181143340244,1.900150329890096,-0.24726693451093545,-0.6054946193425893,0.061266248769999344,0.5084969820362572,4pN4uE4g6srE6376NDwMJP,2022-03-25,1,86753,1.1526846024390807e-05
2022-03-24,1.428597803203904,-1.2400071903585541,-1.0262429459150642,-0.7635769706371544,0.8465441840315252,-0.1397406214019026,0.8077026306145666,4UPQiDmYScn2C6S2C2WATY,2022-03-21,4,87569,4.567617873088737e-05
2022-03-24,-1.3194335220022086,1.7339741185402957,0.17615769606986253,-0.4950957518515205,-0.9955945963684708,-0.1397406214019026,0.030661095500747793,1Al4Z4K76RCKj31mExavs7,2022-03-17,8,88385,9.05049042344982e-05
2022-03-24,-0.17817461098764809,-0.4627896128709501,0.1542566990077304,-0.8152079742497763,-0.7355279450178832,-0.1397406214019026,-1.9967921053134698,3i6sCTU7ENlnHpHvrHUitW,2022-03-18,7,88181,7.937587880437247e-05
2022-03-23,0.6777695722732722,-1.6189810504558158,-0.4158872900851521,0.05219288644227167,0.9679086213284662,-0.1397406214019026,0.15570226207078774,6hH6QJ9ZAO0Z6m7PfvLoXW,2022-03-18,6,88182,6.803646754660499e-05
2022-03-22,-0.23824086946209871,-1.2014674757723918,-1.1666247467559439,1.5494919912083067,-0.7832068310988243,-0.1397406214019026,-1.0321888203445913,40iJIUlhi6renaREYGeIDS,2021-09-03,150,128713,0.0011640269123022124
2022-03-22,-0.3583733864109999,1.1109153993973397,0.23360293426561898,-0.7945555728047274,-0.9045712683957652,-0.1397406214019026,0.3120037202833372,2PipF4mcI9d6cqq5AAp7GU,2022-03-22,1,87367,1.1445838293196594e-05
2022-03-22,0.38494656221032547,-1.2143140473011125,-1.1264130800189143,-0.2679193359559841,-0.08969576083059044,0.5546467482828495,-1.4921616830843805,60ynsPSSKe6O3sfwRnIBRf,2021-01-11,329,175958,0.001866274881301514
2022-03-21,-2.3105267868306427,0.7383648250644388,0.49461973531758724,1.890256615051611,-0.8482234939364711,-0.1397406214019026,-1.0634491119871012,1m2PksrrMpIev63uPxT1V0,2022-03-07,7,90436,7.739681346262287e-05
2022-03-21,-0.23824086946209871,-0.7068744719166435,-0.40691147161706515,-0.7325983684695812,0.17037089051999735,-0.1397406214019026,-1.9923263493645398,3M0lSi5WW79CXQamgSBIjx,2022-01-20,56,99927,0.0005600952161867517
2022-03-20,-0.8389034542066047,0.5649361094267088,0.8252888876819101,3.0364648952518176,1.405687484435289,-0.1397406214019026,0.7764423389720566,2dG9k8jtnkjzJjUToz9i9i,2022-03-04,17,91041,0.00018669419490873948
2022-03-20,-0.3583733864109999,1.1109153993973397,0.23360293426561898,-0.7945555728047274,-0.9045712683957652,-0.1397406214019026,0.3120037202833372,37BZB0z9T8Xu7U3e65qxFy,2021-04-23,332,155508,0.0021303901437371665
2022-03-19,1.4135812385852913,1.650471403603611,1.9006493853969213,-0.47444335040647173,-0.4581235169105896,-0.1397406214019026,1.307867296894726,1M5OUvKG03C0QtzvxRS4Zk,2022-02-19,12,93733,0.00012800682703077498
2022-03-19,0.7603606776756417,0.211655392386889,-0.025259670354008414,-0.38150754390375236,0.19637755565505616,-0.1397406214019026,0.4459763987512372,4qsOrxBv09HhNSpsgMRXdC,2021-11-06,94,115501,0.0008131839612439984
2022-03-19,-0.8614283011345237,-2.280579484184934,-2.146066057993591,3.0571172966968665,2.810047401728462,-0.1397406214019026,-1.036654576293521,4kroNlz8BTfswE4M0i3YCh,2022-03-18,2,88186,2.2678822515534993e-05
2022-03-19,0.06209042291015349,0.5585128236623483,0.553860137206961,-0.5260743540190936,0.15303311376329148,-0.1397406214019026,-0.6793941003791215,1mSviQV9iQnGSRyvTIuxAj,2022-01-18,61,100342,0.0006075515671842475
2022-03-19,0.4825542322313077,0.75763468235752,0.9110977122368213,1.1674225644749046,-0.40177574245129555,-0.1397406214019026,0.48170244634267717,4HzqWEdAbzcVFDv0pvxV4w,2021-07-09,249,140012,0.0017752618332964973
2022-03-19,0.8504600653873177,0.9503332552883311,0.6942419380478408,2.4478714540679274,-0.4927990704240013,-0.1397406214019026,-0.4516405469836918,5VwOAFFqlLikti3l1RJnPz,2022-03-19,1,87982,1.1365832035734177e-05
2022-03-18,0.5726536199429836,-1.2464304761229144,-0.36095528106046,1.9935186222768548,3.0397729437548153,-0.1397406214019026,1.0443876959078564,5tmrMIajDQRBcJQPaoAGdk,2022-03-18,1,88187,1.1339411257767496e-05
