id,nationality_points,nationality_songs_counted,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
1fw2lym3kCvhxbIs8UQGHk,1612279.0,18396.0,0.559,0.42,-15124.0,0.888,0.852,0.0,0.799,1,9788.0,183.0
2pumRJcJLkPPejrEvwLAlu,1612279.0,18396.0,0.496,0.28,-13915.0,0.095,0.988,0.019,0.519,1,9788.0,183.0
2DuPBbS5mIldXnh7Wum8Cy,574437.0,6748.0,0.339,0.492,-10661.0,0.056,0.829,0.004,0.102,20,33020.0,306.0
4rhBWOjhizvPajnOhp7q5H,15921.0,266.0,0.391,0.674,-7872.0,0.409,0.11,0.0,0.141,1,0.0,0.0
6ItXr7qOXzK6KlhTbUu6hp,15921.0,266.0,0.743,0.781,-6861.0,0.441,0.125,0.0,0.526,1,0.0,0.0
5S12Ds2RswM2ITC0u1J01f,15921.0,266.0,0.751,0.61,-8368.0,0.485,0.337,0.0,0.525,1,0.0,0.0
6IPNp9PfaEqrzotY47TIWy,30063.0,771.0,0.8,0.837,-2807.0,0.049,0.004,0.003,0.702,42,0.0,0.0
3nsfB1vus2qaloUdcBZvDu,1623016.0,18549.0,0.44,0.528,-7809.0,0.032,0.017,0.002,0.132,19,10813.0,92.0
4cHKd6qPMR1TMx55KHlida,1625743.0,18596.0,0.307,0.884,-3825.0,0.081,0.068,0.001,0.314,17,0.0,0.0
10ImcQk9tihY1EKMDIbvXJ,574437.0,6748.0,0.356,0.176,-8291.0,0.039,0.843,0.0,0.289,13,33020.0,306.0
6bGMSP3H9YqkmaLnaJTIoF,574437.0,6748.0,0.366,0.364,-7814.0,0.043,0.858,0.0,0.459,12,33020.0,306.0
01K4zKU104LyJ8gMb7227B,1620190.0,18527.0,0.606,0.377,-9455.0,0.028,0.817,0.0,0.446,16,5568.0,60.0
13CVSGLSFl4UxpDVR6u3dq,574437.0,6748.0,0.387,0.253,-8901.0,0.034,0.798,0.0,0.134,12,33020.0,306.0
1is8gU4RVcN4J8xItxWoOY,17624.0,195.0,0.422,0.34,-6577.0,0.035,0.877,0.0,0.223,92,0.0,0.0
2j3GxEsbNYNeEzz86wDY4J,574437.0,6748.0,0.269,0.591,-5.79,0.042,0.453,0.001,0.228,11,33020.0,306.0
2c6xRsQBv7pynuhYhWoHxo,574437.0,6748.0,0.594,0.37,-10561.0,0.173,0.749,0.0,0.329,11,33020.0,306.0
704LUEih663hiE3CnyUrFW,183692.0,3827.0,0.822,0.736,-3969.0,0.15,0.157,0.001,0.679,56,23592.0,429.0
4IQkfUsrwXol38VV3U7t7T,1620190.0,18527.0,0.61,0.488,-6918.0,0.029,0.817,0.0,0.443,13,5568.0,60.0
273QnyCvJB65rScHJ1nPZb,555174.0,6595.0,0.317,0.172,-10636.0,0.033,0.907,0.0,0.096,11,2737.0,47.0
4bF2y8rR7GUjrd5LNEvej3,14330.0,180.0,0.57,0.455,-5748.0,0.1,0.441,0.001,0.399,113,0.0,0.0
1n3b9Eekoy3S9ZSZ5DmTW1,1629593.0,18653.0,0.585,0.286,-10123.0,0.031,0.838,0.0,0.189,1,31895.0,252.0
4pvb0WLRcMtbPGmtejJJ6y,1911784.0,21909.0,0.298,0.38,-8426.0,0.029,0.778,0.0,0.152,70,3572.0,77.0
7J4b3LVCIGO4CMBDFLPoP6,1623016.0,18549.0,0.622,0.809,-5623.0,0.064,0.029,0.002,0.511,6,10813.0,92.0
7uQZVznj0uQOGC9KhV2Mg6,0.0,0.0,0.806,0.653,-6283.0,0.09,0.028,0.001,0.85,70,0.0,0.0
5wKDPtbdggE1roeVp3UdXX,2078.0,31.0,0.715,0.799,-6447.0,0.043,0.014,0.004,0.916,1,0.0,0.0
5jAIouBES8LWMiriuNq170,1623016.0,18549.0,0.445,0.131,-13778.0,0.056,0.663,0.0,0.101,4,10813.0,92.0
4zm8xZiV5FxJu62EHEvZaT,1620190.0,18527.0,0.836,0.622,-11003.0,0.095,0.003,0.001,0.892,4,50723.0,894.0
0RYHqnmtNRfbYxP6Dn8Vse,1620767.0,18530.0,0.608,0.792,-5721.0,0.036,0.001,0.653,0.611,4,671.0,25.0
48Ll1C6qAnP2UjnopQDh4a,86499.0,1867.0,0.628,0.318,-8887.0,0.051,0.807,0.101,0.492,50,0.0,0.0
1IBhYEvvi02tDVByxIiTh4,1620190.0,18527.0,0.44,0.528,-7809.0,0.032,0.017,0.002,0.132,1,5568.0,60.0
661CJWXysgwKXI1dreYNBU,1620190.0,18527.0,0.622,0.809,-5623.0,0.064,0.029,0.002,0.511,1,5568.0,60.0
3CiOGu8nBPGfrJr4whAOZX,1620190.0,18527.0,0.445,0.131,-13778.0,0.056,0.663,0.0,0.101,1,5568.0,60.0
6G2xXQRSZlEzYsUEb3uvuR,34943.0,518.0,0.405,0.565,-9266.0,0.037,0.38,0.02,0.166,35,0.0,0.0
64EA2RKyciBwCuVczLH6Ct,1654890.0,18747.0,0.608,0.792,-5721.0,0.036,0.001,0.653,0.611,25,0.0,0.0
1DNA2z7Txysjk3cNz2nDLm,1622428.0,18533.0,0.437,0.184,-17667.0,0.031,0.72,0.003,0.247,3,0.0,0.0
6TBJkXHPhu3EsMk1bshwuI,86827.0,687.0,0.536,0.296,-7451.0,0.035,0.892,0.0,0.151,13,0.0,0.0
18ddJHQ7CUzNBiy55L0Xjj,1670418.0,18854.0,0.437,0.184,-17667.0,0.031,0.72,0.003,0.247,27,0.0,0.0
5cwnxz6QPfbOf731UPqphs,1625661.0,18552.0,0.638,0.375,-11508.0,0.345,0.756,0.0,0.328,2,0.0,0.0
5QYnNhTKsN3kE7OaqILA1U,567911.0,6683.0,0.587,0.267,-9206.0,0.035,0.84,0.0,0.352,8,36720.0,201.0
2JNzo5lIfJNFXV1ttcLD7r,42242.0,607.0,0.588,0.358,-11302.0,0.034,0.837,0.0,0.366,1,1191.0,16.0
1vLPyotXnRlM2EJIHK16LW,42242.0,607.0,0.647,0.165,-16328.0,0.032,0.894,0.002,0.59,1,1191.0,16.0
0rt63HYAAIzUZo5O2D0uA6,567911.0,6683.0,0.471,0.396,-6654.0,0.034,0.77,0.0,0.263,8,36720.0,201.0
46OKHucGhjhskazqD8tKnH,42242.0,607.0,0.477,0.687,-6469.0,0.03,0.385,0.004,0.724,1,1191.0,16.0
4cGqn0E8JCSY9gQllQj4Mf,555174.0,6595.0,0.592,0.342,-8.93,0.034,0.193,0.002,0.155,21,24855.0,329.0
3NuLxTXowTRcguTh9RsPmM,567911.0,6683.0,0.567,0.211,-9975.0,0.032,0.952,0.0,0.289,5,36720.0,201.0
7jwQlYGpOml9ETGre1HqGA,1639330.0,18620.0,0.82,0.357,-13585.0,0.044,0.037,0.005,0.765,5,0.0,0.0
4N0TP4Rmj6QQezWV88ARNJ,1634380.0,18626.0,0.611,0.578,-14171.0,0.068,0.06,0.022,0.884,1,0.0,0.0
4WFeJTXNHIS2wURtwlAkhu,574639.0,6749.0,0.387,0.665,-11323.0,0.225,0.145,0.002,0.541,1,0.0,0.0
2Ldb2ytuC9AxhpAkVEJBI6,567911.0,6683.0,0.822,0.3,-8034.0,0.067,0.882,0.0,0.734,2,36720.0,201.0
0qkA0NU7cDKWkFXNGRcNaB,1630262.0,18560.0,0.533,0.501,-9299.0,0.044,0.143,0.001,0.3,1,0.0,0.0
0Fs9cdPDhptWEDJmiCbkEW,1717708.0,19161.0,0.766,0.74,-10363.0,0.081,0.019,0.078,0.183,45,26033.0,209.0
2kaNmAbqrtOf7Rdr3fnCWl,558255.0,6618.0,0.594,0.612,-6627.0,0.363,0.835,0.0,0.687,12,0.0,0.0
47isJpIIO8m7BJEhiFhnaf,17914.0,379.0,0.456,0.437,-11156.0,0.087,0.839,0.0,0.209,3,9952.0,110.0
7zjEyeBsaw9gV0jofJLfOM,1660420.0,18802.0,0.767,0.313,-12059.0,0.08,0.838,0.0,0.765,8,10448.0,129.0
6DEMMeWXfmFAXgDUMMzeg6,555174.0,6595.0,0.591,0.28,-5494.0,0.028,0.889,0.0,0.348,11,2737.0,47.0
2CVChktEKBsM6v4IfdFU5k,0.0,0.0,0.654,0.434,-11163.0,0.067,0.837,0.0,0.223,110,0.0,0.0
1RPsOAaHaRu8JlVdeaciuL,1643162.0,18644.0,0.641,0.346,-9508.0,0.036,0.913,0.0,0.187,1,0.0,0.0
6wuGK7wlZFjX2NYmParJwl,1660420.0,18802.0,0.558,0.211,-14575.0,0.045,0.799,0.0,0.159,1,10448.0,129.0
40dlJFdqfm8CayhmmS9UB7,1660420.0,18802.0,0.489,0.867,-4668.0,0.466,0.021,0.0,0.55,1,0.0,0.0
1S4Ehm8b7O4n9lIy3uAMS1,31861.0,807.0,0.812,0.66,-6093.0,0.171,0.309,0.003,0.482,1,0.0,0.0
7CC6UbCs4iGsePSzFxYxNn,1687452.0,18957.0,0.319,0.236,-9644.0,0.032,0.898,0.0,0.254,10,40987.0,315.0
24OeEKPQ8qqNZnPevRHxUT,461660.0,4276.0,0.815,0.816,-4393.0,0.051,0.05,0.001,0.774,7,88276.0,630.0
1ahCrpeTt94LL7y1aXw0Y8,51383.0,1043.0,0.891,0.751,-3.15,0.124,0.069,0.001,0.711,10,9027.0,164.0
0PwFN7vRvY80Hnkoew2x3f,259052.0,5019.0,0.768,0.56,-3497.0,0.086,0.709,0.001,0.372,106,37627.0,641.0
2HSmyk2qMN8WQjuGhaQgCk,432249.0,4086.0,0.423,0.667,-7012.0,0.326,0.758,0.0,0.496,36,43943.0,509.0
5FsV0biZgb8tmQtau5LxKz,1631.0,51.0,0.765,0.733,-5539.0,0.212,0.495,0.02,0.714,1,856.0,26.0
0qXP5fMhxGzxALOkXYUxfP,1693616.0,18867.0,0.604,0.466,-10093.0,0.032,0.649,0.033,0.499,36,350.0,9.0
1EYeZGTMCjV7uVey5fNWXM,187.0,7.0,0.642,0.723,-6149.0,0.243,0.58,0.001,0.487,22,0.0,0.0
2Rd4eJ4KwXQQn2sMSToyUM,1701422.0,18957.0,0.319,0.236,-9644.0,0.032,0.898,0.0,0.254,36,0.0,0.0
4HYDUMY0xSpeBr0AMY9cUz,441928.0,9664.0,0.845,0.677,-4798.0,0.136,0.269,0.001,0.68,184,20521.0,240.0
4Yip3hds5IHyT7AqoNHfmX,50891.0,1173.0,0.744,0.679,-3.51,0.079,0.065,0.004,0.866,32,17357.0,251.0
5ajjAnNRh8bxFvaVHzpPjh,1739224.0,18851.0,0.386,0.426,-6642.0,0.036,0.807,0.0,0.261,76,0.0,0.0
2sp32rIevQhpbo0Z4aQzoe,553904.0,6556.0,0.617,0.594,-7928.0,0.037,0.002,0.911,0.177,1,87603.0,762.0
5S4PZ7AuYlYiVIVik3wHUf,1704162.0,19079.0,0.742,0.734,-5582.0,0.041,0.629,0.003,0.541,8,52265.0,313.0
6isTQfKXhNO3EyJd9mSxx8,1704162.0,19079.0,0.629,0.445,-6999.0,0.026,0.77,0.0,0.209,7,52265.0,313.0
4s7QLoImIwmPi9L6dq1nVW,432249.0,4086.0,0.568,0.56,-9059.0,0.42,0.228,0.0,0.246,20,43943.0,509.0
2r9gIpt17PhZv0y2nCpFHC,1295.0,39.0,0.819,0.722,-6456.0,0.206,0.456,0.39,0.352,6,785.0,23.0
08XWh5c0BMyD1nKVxxl91z,432249.0,4086.0,0.843,0.485,-8735.0,0.195,0.181,0.068,0.689,13,43943.0,509.0
7F9cT6hIRhnFCYP6GKS0tf,432249.0,4086.0,0.59,0.493,-8704.0,0.037,0.402,0.005,0.05,13,43943.0,509.0
44V6EzbUSYgyfsNiP0FrlA,549746.0,6305.0,0.471,0.396,-6654.0,0.034,0.77,0.0,0.263,26,15315.0,118.0
1PDP7mLiAMwhfmgIwzhOm2,432249.0,4086.0,0.476,0.161,-11665.0,0.041,0.967,0.038,0.091,9,43943.0,509.0
0BeXxjO6mgLDzg4xA6UheO,555491.0,6541.0,0.688,0.442,-5611.0,0.035,0.921,0.0,0.252,1,334.0,32.0
7MmBhKBQnaa0I8TaDJs9ia,1714607.0,19150.0,0.833,0.542,-8.32,0.068,0.571,0.001,0.237,1,3029.0,21.0
3gWzTnziivUYzqXtnvgN8q,1701422.0,18957.0,0.459,0.431,-8375.0,0.256,0.795,0.0,0.128,12,0.0,0.0
3onYsG7nB3FwEVHYYWCrIM,1701422.0,18957.0,0.161,0.327,-8059.0,0.034,0.006,0.792,0.082,12,0.0,0.0
1cCXT1cErAY6tmIqHbodrt,432249.0,4086.0,0.473,0.53,-8506.0,0.249,0.812,0.0,0.637,6,43943.0,509.0
7CIERzyqIwLVKGp00YbHRO,546782.0,6043.0,0.829,0.617,-8497.0,0.14,0.227,0.003,0.81,40,0.0,0.0
3ddxe0WYUpNPtSnHgQOad5,29237.0,447.0,0.207,0.363,-7296.0,0.031,0.418,0.0,0.358,4,0.0,0.0
5RhFmJifQe83FpQ6ZFFTZ5,1694521.0,18869.0,0.523,0.702,-6.74,0.046,0.004,0.033,0.494,9,168.0,17.0
56JwgcQcxo08w7YXrBzrA5,1701422.0,18957.0,0.477,0.713,-6805.0,0.126,0.098,0.008,0.113,7,0.0,0.0
2TJ1FOCmCBkKm418MjVw5D,1701422.0,18957.0,0.534,0.491,-7945.0,0.055,0.849,0.0,0.428,6,0.0,0.0
4HOWTItpwHvQSNyyiwWsPT,44457.0,998.0,0.594,0.498,-7774.0,0.454,0.409,0.0,0.538,1,108.0,1.0
6OTKVgVpVaVjhRLYizPJKA,548673.0,6233.0,0.796,0.625,-7218.0,0.065,0.653,0.003,0.641,21,736.0,18.0
1QCqedB1ibmRO9x7Ikb5LI,1701422.0,18957.0,0.641,0.473,-9068.0,0.422,0.406,0.0,0.412,4,0.0,0.0
3VlW71ZRJPEjd17W0bW28D,1701422.0,18957.0,0.702,0.047,-15198.0,0.526,0.005,0.0,0.175,4,0.0,0.0
72dummgz1gSqm8faekYYQh,1701422.0,18957.0,0.524,0.726,-6628.0,0.094,0.071,0.019,0.146,4,0.0,0.0
0siYMEsGrzzzlWLXK5zJfS,503924.0,5043.0,0.671,0.782,-4593.0,0.034,0.014,0.002,0.618,172,32576.0,213.0
1Knd3MtE5sEQMh6txcg0k0,1694521.0,18869.0,0.651,0.489,-8264.0,0.032,0.613,0.006,0.395,1,168.0,17.0
7N1TIml2jRQRgXUrpXgXrk,1694521.0,18869.0,0.474,0.869,-4067.0,0.17,0.0,0.46,0.33,1,168.0,17.0
6IW4TUC3zHW4tpikDg1w7Y,1694521.0,18869.0,0.669,0.552,-7.98,0.059,0.807,0.001,0.488,1,0.0,0.0
3CboywxfJIgvHqi2FF4exb,1705401.0,18912.0,0.604,0.466,-10093.0,0.032,0.649,0.033,0.499,9,0.0,0.0
3e2bWR3uFw1utzl37g4z3S,1694521.0,18869.0,0.43,0.262,-7605.0,0.032,0.78,0.0,0.244,1,168.0,17.0
63T7DJ1AFDD6Bn8VzG6JE8,550933.0,6369.0,0.464,0.795,-9267.0,0.093,0.049,0.002,0.612,1,0.0,0.0
38GBNKZUhfBkk3oNlWzRYd,1716247.0,18853.0,0.765,0.373,-9921.0,0.071,0.341,0.525,0.554,22,76283.0,779.0
4LYNt6hWctTuZWYiwafuD6,1702424.0,18909.0,0.634,0.804,-6688.0,0.477,0.162,0.0,0.809,2,9968.0,113.0
51dhTHnxNi215JiLXdyurb,11985.0,287.0,0.466,0.113,-13325.0,0.041,0.947,0.0,0.104,2,3323.0,33.0
6Hgk1HQsWfx6VmivH45Csc,11985.0,287.0,0.325,0.047,-20674.0,0.049,0.973,0.0,0.282,1,3323.0,33.0
0ZJLssJk51m0r4j9OvXcju,11985.0,287.0,0.448,0.406,-11214.0,0.095,0.804,0.0,0.561,1,3323.0,33.0
7hyKvmmy6IUPvRP149vZyy,11985.0,287.0,0.643,0.286,-16157.0,0.314,0.946,0.0,0.657,1,3323.0,33.0
1F4QwL9Rj3retjba8AmkfA,11985.0,287.0,0.478,0.284,-12.11,0.031,0.931,0.01,0.099,1,3323.0,33.0
34kfMYJHLe5w352VsZ5hJ0,11985.0,287.0,0.544,0.114,-16061.0,0.034,0.95,0.0,0.142,1,3323.0,33.0
20R4HfKloPKgXDqU7UKk3x,1716247.0,18853.0,0.879,0.365,-7781.0,0.092,0.227,0.135,0.663,19,76283.0,779.0
4191RXFPa7Ge9XkA4cWlna,1716247.0,18853.0,0.526,0.334,-8491.0,0.251,0.702,0.008,0.522,16,76283.0,779.0
4t2OeILB07eMGTXSUbMPEu,1716247.0,18853.0,0.757,0.598,-7777.0,0.058,0.09,0.551,0.18,16,76283.0,779.0
0vR2rIVORmgeKiGIgNT0fV,542430.0,5617.0,0.733,0.96,-3597.0,0.03,0.051,0.002,0.811,70,75.0,3.0
1M4OcYkxAtu3ErzSgDEfoi,1852346.0,19963.0,0.868,0.795,-6044.0,0.269,0.001,0.019,0.819,181,34801.0,190.0
08EPQiLMyGB8GJX2EiVoCM,81.0,1.0,0.819,0.835,-4899.0,0.102,0.398,0.007,0.703,18,134.0,7.0
2OTULPNeQUkwQ0tNzcG7tj,19704.0,260.0,0.748,0.787,-4026.0,0.103,0.356,0.006,0.711,1,39961.0,625.0
2KnuaZYoGzDoHiBTNYOTXG,1716247.0,18853.0,0.895,0.389,-11036.0,0.11,0.222,0.035,0.549,14,76283.0,779.0
2TOzTqQXNmR2zDJXihjZ2e,1745728.0,18766.0,0.638,0.259,-10706.0,0.09,0.753,0.0,0.269,83,38661.0,215.0
4HOryCnbme0zBnF8LWij3f,1716247.0,18853.0,0.599,0.128,-17261.0,0.109,0.974,0.121,0.367,14,76283.0,779.0
042Sl6Mn83JHyLEqdK7uI0,1716247.0,18853.0,0.632,0.284,-14025.0,0.08,0.932,0.0,0.208,14,76283.0,779.0
7bcy34fBT2ap1L4bfPsl9q,1716247.0,18853.0,0.849,0.48,-5835.0,0.226,0.612,0.269,0.677,11,76283.0,779.0
3YUMWmx8EJq0DurfuIwoGh,1716247.0,18853.0,0.456,0.285,-10755.0,0.098,0.814,0.143,0.081,12,76283.0,779.0
5XsAal7ZcWg1I5T4NcRjkv,1716247.0,18853.0,0.403,0.159,-16728.0,0.104,0.961,0.012,0.038,8,76283.0,779.0
4ak9GGe6afmi2HbxEjvhIC,1716247.0,18853.0,0.687,0.288,-10415.0,0.045,0.863,0.0,0.308,8,76283.0,779.0
0cu0rhnlCnJ7JIeHRiLpj3,1745950.0,18900.0,0.902,0.669,-5049.0,0.457,0.161,0.0,0.628,41,60083.0,363.0
0FfqyjhB6Kspvit1oOo7ax,1716247.0,18853.0,0.654,0.303,-13943.0,0.126,0.755,0.159,0.168,7,76283.0,779.0
5jhBwnqzNNrENXnYrAdoCe,1716247.0,18853.0,0.275,0.155,-17285.0,0.067,0.928,0.176,0.059,6,76283.0,779.0
5uSG6fUPRaehaV820zcpsK,1716247.0,18853.0,0.777,0.522,-12496.0,0.054,0.527,0.838,0.182,6,76283.0,779.0
4wcBRRpIfesgcyUtis7PEg,1745728.0,18766.0,0.473,0.203,-12627.0,0.102,0.941,0.0,0.419,73,38661.0,215.0
4T2zre0jqstNJ5Gt0WG9lz,1716247.0,18853.0,0.468,0.13,-18031.0,0.057,0.454,0.927,0.036,5,76283.0,779.0
3Dah4SWoWwekrG4GShaHVP,1716247.0,18853.0,0.866,0.64,-6195.0,0.413,0.001,0.0,0.636,1,0.0,0.0
1fxYz1s15pyZLsJT0Hdh1m,1761642.0,18971.0,0.643,0.403,-11254.0,0.41,0.343,0.0,0.111,53,17076.0,180.0
2xdwCJLfKCkat14mlgR26M,1761267.0,18958.0,0.671,0.336,-8494.0,0.241,0.705,0.008,0.518,50,81525.0,809.0
6uqyE384HDSsuwpoF4mjrL,1739905.0,18907.0,0.765,0.373,-9915.0,0.071,0.329,0.541,0.59,21,80850.0,813.0
3nY8AqaMNNHHLYV4380ol0,1746188.0,18750.0,0.647,0.608,-6831.0,0.42,0.13,0.0,0.474,71,0.0,0.0
2H7jZg2HliuQhZjfBblLrZ,50507.0,1053.0,0.787,0.531,-10569.0,0.101,0.132,0.001,0.721,30,0.0,0.0
5VTqW8raQYnj2avZ27nO2a,69774.0,1659.0,0.43,0.467,-8.56,0.051,0.775,0.0,0.382,5,11.0,2.0
6oAa31g091sMNe1TKo5LBS,15351.0,340.0,0.466,0.113,-13325.0,0.041,0.947,0.0,0.104,3,3023.0,28.0
22agj1ppHejR41cUyf7k6v,546152.0,6004.0,0.579,0.593,-8508.0,0.472,0.773,0.0,0.352,1,202.0,5.0
3EpF150nXMSNjiH0bbmXIL,1732904.0,18883.0,0.437,0.527,-6967.0,0.465,0.185,0.0,0.701,7,8849.0,85.0
0WLVSnKqQBK4UPom1TESHK,15481.0,341.0,0.466,0.113,-13325.0,0.041,0.947,0.0,0.104,1,3019.0,27.0
1zejeOnykpCoyVSit6Bwp3,1745728.0,18766.0,0.443,0.298,-12181.0,0.064,0.388,0.0,0.172,58,38661.0,215.0
4wNKxMbE3n1gRm4F6OaCP1,1732904.0,18883.0,0.912,0.589,-7476.0,0.2,0.033,0.016,0.486,4,56067.0,659.0
0tgBtQ0ISnMQOKorrN9HLX,1732904.0,18883.0,0.591,0.831,-6612.0,0.036,0.235,0.001,0.678,2,410.0,7.0
239yM7BAQ2CkNc61ogPGXo,1732904.0,18883.0,0.741,0.556,-9184.0,0.027,0.063,0.041,0.587,2,410.0,7.0
4T6FWA703h6H7zk1FoSARw,1732904.0,18883.0,0.826,0.694,-7862.0,0.032,0.316,0.029,0.852,1,410.0,7.0
4VFGpluBaU1WcquEMzhSz6,1732904.0,18883.0,0.816,0.596,-8989.0,0.029,0.557,0.812,0.876,1,410.0,7.0
34tKBUUl8bAeqex8i82Z0L,0.0,0.0,0.876,0.814,-6389.0,0.15,0.552,0.026,0.96,1,0.0,0.0
079Ey5uxL04AKPQgVQwx5h,1776405.0,18971.0,0.823,0.544,-7132.0,0.072,0.022,0.003,0.664,126,8576.0,62.0
3dPQuX8Gs42Y7b454ybpMR,1737280.0,18892.0,0.743,0.446,-7807.0,0.068,0.004,0.118,0.278,1,0.0,0.0
62AuGbAkt8Ox2IrFFb8GKV,1737280.0,18892.0,0.529,0.127,-16066.0,0.027,0.611,0.0,0.578,1,0.0,0.0
0gptQQwXDtDYkkgoQl1V9T,66996.0,599.0,0.75,0.655,-7137.0,0.05,0.0,0.785,0.406,1,57840.0,430.0
5qNh5WtzMbfpSj2jLlBkoD,1760342.0,18868.0,0.634,0.285,-14007.0,0.081,0.937,0.0,0.203,70,79036.0,803.0
1aU1wpYBSpP0M6IiihY5Ue,1740708.0,18883.0,0.532,0.708,-8121.0,0.051,0.435,0.024,0.586,5,0.0,0.0
5dApIvFnEdEx0PZvPJF22d,64342.0,1575.0,0.727,0.638,-8687.0,0.067,0.484,0.035,0.913,6,150.0,2.0
4BP3uh0hFLFRb5cjsgLqDh,1740303.0,18887.0,0.64,0.663,-7516.0,0.037,0.201,0.008,0.663,1,0.0,0.0
7e89621JPkKaeDSTQ3avtg,2060555.0,22863.0,0.596,0.605,-12145.0,0.026,0.181,0.0,0.886,1,0.0,0.0
0BiK5BbYNFLb88CCOxBFJe,1735209.0,18787.0,0.386,0.762,-6341.0,0.564,0.122,0.0,0.433,9,1848.0,18.0
3iw6V4LH7yPj1ESORX9RIN,0.0,0.0,0.722,0.893,-3255.0,0.048,0.044,0.001,0.439,136,0.0,0.0
2goHCrsDJaflEwQ930ef0o,1735209.0,18787.0,0.685,0.855,-6724.0,0.438,0.329,0.0,0.46,5,1848.0,18.0
25AvaE23MXl06YRtQcQoJS,1751068.0,18941.0,0.665,0.527,-8588.0,0.429,0.663,0.0,0.219,5,0.0,0.0
0CsR9Y9SnC6ZWmekmVqSHz,1735209.0,18787.0,0.733,0.862,-5736.0,0.197,0.374,0.002,0.536,4,46647.0,318.0
6qouBO0wJtYc3k7DfKRUBx,1735209.0,18787.0,0.454,0.866,-5348.0,0.391,0.121,0.007,0.518,4,1848.0,18.0
7mz8C0h5Lug50qYq6KH0wp,63427.0,1559.0,0.729,0.646,-8741.0,0.066,0.449,0.019,0.907,2,0.0,0.0
3VvA1wSxukMLsvXoXtlwWx,39354.0,621.0,0.725,0.756,-5013.0,0.057,0.362,0.001,0.828,182,0.0,0.0
4llr8mcoauwrHBtjGb7F9S,45599.0,1074.0,0.75,0.668,-4.49,0.061,0.78,0.0,0.786,35,0.0,0.0
5CC5krEgwJXuoA0F9scOFg,1735209.0,18787.0,0.82,0.656,-5537.0,0.04,0.209,0.034,0.698,1,46647.0,318.0
66S2z95FN3nUAr9S1gUIsp,64050.0,953.0,0.852,0.593,-5892.0,0.07,0.386,0.168,0.87,3,27484.0,181.0
2kJwzbxV2ppxnQoYw4GLBZ,130706.0,1336.0,0.464,0.473,-10086.0,0.129,0.866,0.0,0.604,177,0.0,0.0
64v1g2HcPumBz2Wd1rT56b,1748277.0,18923.0,0.386,0.762,-6341.0,0.564,0.122,0.0,0.433,9,0.0,0.0
5W8jRrZ6tWrTrqnKRtIQBf,1742165.0,18752.0,0.861,0.656,-7867.0,0.425,0.104,0.0,0.331,42,1255.0,7.0
54bFM56PmE4YLRnqpW6Tha,1937244.0,21271.0,0.889,0.34,-7773.0,0.07,0.218,0.13,0.716,181,82596.0,809.0
1WvrDdouh6C51In1SdATbq,269659.0,4033.0,0.864,0.658,-4105.0,0.154,0.204,0.001,0.865,77,54497.0,561.0
3ee8Jmje8o58CHK66QrVC2,1335122.0,15117.0,0.74,0.613,-4.88,0.145,0.258,0.004,0.473,185,49416.0,544.0
2vBET2pmrQqafaS6zIaYta,1892388.0,20661.0,0.964,0.486,-8891.0,0.188,0.019,0.04,0.318,182,9260.0,224.0
5RubKOuDoPn5Kj5TLVxSxY,288346.0,7029.0,0.811,0.637,-4835.0,0.059,0.234,0.001,0.471,179,58794.0,1173.0
0it0PhmH2Tq2Xl5o49pdMo,50239.0,1039.0,0.874,0.593,-9643.0,0.357,0.31,0.01,0.642,1,116.0,3.0
25qk9xa71F1POdI4vj7rbi,1756829.0,18975.0,0.506,0.563,-7664.0,0.411,0.033,0.0,0.153,5,23387.0,219.0
1K5KBOgreBi5fkEHvg5ap3,1925840.0,23135.0,0.795,0.574,-6903.0,0.487,0.067,0.0,0.537,185,23812.0,157.0
6YUTL4dYpB9xZO5qExPf05,543385.0,5687.0,0.596,0.856,-3556.0,0.035,0.021,0.018,0.743,1,1050.0,12.0
3lakLxKgelrvKBTyGwDXhX,1756829.0,18975.0,0.667,0.39,-10687.0,0.049,0.784,0.0,0.528,2,1012.0,15.0
25uBGaikHi0DhMiGMfuXYE,1756829.0,18975.0,0.522,0.466,-8.05,0.458,0.331,0.0,0.459,2,23387.0,219.0
7Cj3tnMCpXpHgE8CIISbGq,1756829.0,18975.0,0.772,0.48,-11392.0,0.46,0.242,0.0,0.339,1,23387.0,219.0
1SjBcdzWbs79UTCrH4qXJf,1756829.0,18975.0,0.616,0.617,-8431.0,0.52,0.128,0.0,0.476,1,23387.0,219.0
5DxA8tzKieKkOrvKnCrADi,1756829.0,18975.0,0.809,0.688,-5465.0,0.139,0.104,0.001,0.225,1,1012.0,15.0
4JE6agBLHGA5TaF6FlqfBD,541887.0,5626.0,0.331,0.45,-5362.0,0.034,0.365,0.005,0.18,5,0.0,0.0
1fzf9Aad4y1RWrmwosAK5y,1761642.0,18971.0,0.588,0.85,-6431.0,0.032,0.168,0.002,0.768,7,0.0,0.0
2b8fOow8UzyDFAE27YhOZM,2037625.0,22142.0,0.764,0.32,-7209.0,0.055,0.837,0.0,0.575,183,20027.0,183.0
1e0Wxoraz9IzFhREDqgJAe,71871.0,702.0,0.429,0.387,-7486.0,0.075,0.0,0.802,0.41,9,59683.0,445.0
