Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Points (Total),id,Date_earliest,song_count,Points (Total)_grouped,date_difference
2023-05-19,0.4224879737568571,-0.03885275242316552,-0.17928471526638032,2.1380854323921965,-0.3410935238028252,-0.1397406214019026,-0.42038025534118184,4,0fea68AdmYNygeTGI4RC18,2019-06-28,771,74664,1431 days
2023-05-18,0.12966496369391042,0.18596224932944752,1.8997841164965978,0.031540484997222895,-0.4407857401538838,-0.1397406214019026,-1.0991751595785408,178,1XUXrNFoi9ixlH3fn8MRXQ,2023-05-18,1,178,11 days
2023-05-18,-0.005484117873603446,1.1879948285696642,0.9495142152802334,2.0038448229993793,0.3567519906545851,-0.1397406214019026,1.3748536361286758,34,4bjN59DRXFRxBE1g5ne6B1,2023-04-21,28,3531,38 days
2023-05-18,1.0531836877385876,-0.8160703299107699,0.6224353903031452,-0.44346474823889853,0.49545420470823176,-0.1397406214019026,1.6115387014219658,16,0QHEIqNKsMoOY5urbzN48u,2022-10-23,205,28850,218 days
2023-05-18,0.6327198784174343,-0.7646840437958868,-0.8549843295439653,1.5804705933758798,0.5994808652484669,-0.1397406214019026,-1.3760520284122009,11,5qyjy0xfsHNzWxvXkHVB85,2023-05-18,1,11,11 days
2023-05-18,-0.0880752232759722,1.5733919744312865,1.898732150572138,-0.7325983684695812,-0.9565845986658826,1.742414617480452,-0.7508461955620015,10,0FA4wrjDJvJTTU8AepZTup,2023-02-13,92,8644,105 days
2023-05-18,-0.8464117365159111,1.046682541753736,0.4059386488528882,-0.5467267554641424,-0.5014679588023542,-0.1397406214019026,0.18249679776436725,8,59hBR0BCtJsfIbV9VzCVAp,2023-03-17,55,5373,73 days
2023-05-18,-1.7774387428698941,-0.37928689793426523,0.12266181800006437,-0.7635769706371544,-0.2630735283976488,-0.1397406214019026,-1.5546822663694004,4,09mEdoA6zrmBPgTEN5qXmN,2019-11-27,341,30838,1279 days
2023-05-18,-0.9890691003927312,0.07676639133532118,-0.002640607814429321,-0.6603149634119105,1.7481085753802292,-0.1397406214019026,-0.38465420774974185,3,3dYD57lRAUcMHufyqn9GcI,2020-09-03,659,28386,998 days
2023-05-18,1.503680626296967,0.15384582050764564,0.035775895228982786,0.7956793384640269,-0.39310685407294266,-0.1397406214019026,0.9774013566739065,2,0ZxhtATQ0a6EvQNZ0z6NKV,2023-04-14,27,1785,45 days
2023-05-17,0.5501287730150647,1.4641961164371602,0.4325070715184256,-0.24726693451093545,-0.29774908191106053,-0.1397406214019026,-0.7865722431534414,3,3AOf6YEpxQ894FmrwI9k96,2023-04-24,23,1912,35 days
2023-05-16,-1.3644832158580467,-2.5567807720524294,-3.852907697885004,-0.5260743540190936,2.5369774178103452,15.483975196505021,-0.9785997489574312,48,0WFryfbNKPXVtVQlz5dZ8H,2023-05-11,4,299,18 days
2023-05-15,-0.12561663482250382,1.3871166872648357,-0.07301102460423094,-0.15433112800821597,-0.9045712683957652,-0.1397406214019026,-1.0768463798338912,56,6dUregFbvUNqHP5nphqesK,2023-05-14,2,166,15 days
2023-05-15,-0.5535887264529644,0.01895681945607783,0.4016302559882065,-0.5673791569091912,-0.21972908650588427,-0.1397406214019026,0.18696255371329726,7,1VsHc0qIeyjYOyvN5HIEQG,2023-05-05,11,1287,24 days
2023-05-15,-0.7112626549483972,0.8475606830585651,0.45692129775162205,-0.4950957518515205,0.9332330678150546,-0.1397406214019026,1.0979767672950165,1,3EaJDYHA0KnX88JvDhL9oa,2022-10-11,166,10439,230 days
2023-05-14,-0.32834025717377463,1.9009795484136647,0.5829417890435628,-0.5673791569091912,0.30040421619529106,-0.1397406214019026,0.8166341425124266,21,0SCMVUZ21uYYB8cc0ScfbV,2023-03-03,25,1248,87 days
2023-05-14,0.03205729367292818,0.17953896356508714,-0.055777453145504016,-0.7532507699146299,0.0403375648447034,-0.1397406214019026,1.5043605586476458,17,4LreWoO3cpgiIfrRwbOUSF,2023-04-25,16,321,34 days
2023-05-14,-0.4709976210505948,-0.7132977576810039,-0.30925456668427925,-0.8152079742497763,0.7338486351129374,-0.1397406214019026,-1.7422440162244601,8,4eI0ncpnZuv4A3ssTJRSDY,2023-05-14,1,8,15 days
2023-05-14,-0.5610970087622706,0.6612853958921143,-0.03244032512847796,-0.701619766302008,-0.9869257079901179,-0.1397406214019026,-0.9071476537745512,5,0u8rZGtXJrLtiSe34FPjGG,2023-03-24,47,5045,66 days
2023-05-13,-0.9515276888461996,-0.4370964698135086,1.8993784095018402,-0.619010160521813,-0.6791801705585891,-0.1397406214019026,1.1604973505800364,22,0pliiCOWPN0IId8sXAqNJr,2023-05-13,1,22,16 days
2023-05-13,0.4450128206847761,0.879677111880367,1.9000677523601894,-0.536400554741618,0.33074532551952635,-0.1397406214019026,-0.26407879712863186,12,5jt25aFjW2kNoBqaEVaz5W,2022-07-05,287,18455,328 days
2023-05-13,1.4586309324411293,0.06391981980660044,0.5032365210469507,0.5375243204009175,-0.26740797258682525,-0.1397406214019026,0.3745243035683572,10,54ELExv56KCAB4UP9cOCzC,2022-12-23,135,15214,157 days
2023-05-12,0.7378358307477227,0.31442796461665423,0.6091511789703766,-0.670641164134435,-0.0680235398847081,-0.1397406214019026,-0.8848188740299012,16,4aJzxp3gimtAdgJn3DL776,2023-04-28,13,375,31 days
2023-05-12,-0.7337875018763161,-0.5462923278076349,-0.7084989721447864,-0.7945555728047274,-0.9739223754225885,-0.1397406214019026,-1.9119427422838002,14,4VMRsbfZzd3SfQtaJ1Wpwi,2023-04-21,22,2879,38 days
2023-05-12,-1.4846157328069478,0.674131967420835,-0.4474821710928181,-0.5983577590767644,-0.5708190658291776,-0.1397406214019026,-0.35785967205616187,13,6ZZf5a8oiInHDkBe9zXfLP,2023-05-05,8,831,24 days
2023-05-11,-2.4682007153260757,-2.955024489442772,-2.461296802592804,-0.7222721677470567,1.405687484435289,-0.1397406214019026,-1.6752576769905103,9,3WMj8moIAXJhHsyLaqIIHI,2022-09-06,215,15710,265 days
2023-05-11,-0.959035971155506,-0.40498004099170676,-0.029568063218690144,-0.6293363612443374,-0.6748457263694126,-0.1397406214019026,1.2185521779161264,3,0kzN7YAMSbmlHOvxlbQW9y,2023-02-16,36,1478,102 days
2023-05-10,0.49006251454061406,0.30158139308793347,-0.2952522898740636,-0.5673791569091912,-0.9652534870442355,-0.1397406214019026,-1.1974217904550009,52,5HrIcZOo1DysX53qDRlRnt,2023-04-26,10,378,33 days
2023-05-09,0.4450128206847761,1.5798152601956468,1.453596180447996,-0.44346474823889853,-0.9392468219091767,-0.1397406214019026,1.4239769515669058,25,1ULdASrNy5rurl1TZfFaMP,2023-05-09,1,25,20 days
2023-05-08,-1.161759593506776,-1.1372346181287885,-0.433120861543879,-0.5777053576317155,0.5387986465999964,-0.1397406214019026,-1.5010931949822406,22,34o6gteNy2T5rieA0xYAgo,2023-05-04,5,296,25 days
2023-05-08,-0.020500682492216097,-0.7775306153246077,0.10219695189282615,-0.18530973017578914,-0.7268590566395302,-0.1397406214019026,-0.6347365408898216,16,56fgKMdTBPO3vohorGohYR,2023-05-05,4,426,24 days
2023-05-07,0.0020241644357028798,-2.184230197719528,1.897396548784087,-0.6396625619668618,2.4546229782159927,-0.1397406214019026,-0.46503781483048184,29,4w9soAM7IrmYDhSXLp14p6,2023-04-11,21,2039,48 days
2023-05-07,0.19723950447766733,0.20523210662252864,0.3168985296494658,-0.4021599453488012,-0.3757690773162369,-0.06664721406666553,0.9193465293378166,28,4ygQ5wSuzzNRevVjup1qV2,2023-01-28,25,575,121 days
2023-05-07,1.0006257115734434,-0.6297950427443191,-1.6882993161211568,1.1157915608622826,-0.302083526100237,-0.1397406214019026,-0.5677502016558715,5,7hU3IHwjX150XLoTVmjD0q,2021-09-10,237,32625,626 days
2023-05-07,0.5726536199429836,0.6163223955415917,-0.64279598095839,-0.7739031713596787,0.4347719860597615,-0.030100510399046987,0.8523601901038665,1,3gfSH9aYZbyGjdmbeoWliw,2023-04-15,8,190,44 days
2023-05-06,0.03956557598223451,0.8925236834090877,-0.5372403557736876,-0.45379094896142297,0.10535422768235038,-0.1397406214019026,1.0533192078057165,23,7dR09k1an5JEq7ch0Y5hvV,2023-03-17,32,2391,73 days
2023-05-06,0.9030180415524611,0.08961296286404193,-0.008385131634004964,-0.3505289417361792,0.4867853163298791,-0.1397406214019026,0.026195339551817794,20,3XjvMZqm2AQ8thMCD6w9w2,2023-03-09,31,2772,81 days
2023-05-06,0.7979020892221734,0.1409992489789249,-0.05649551862295097,-0.7945555728047274,0.2743975510602323,-0.1397406214019026,-1.0321888203445913,12,6Xom58OOXk2SoU711L2IXO,2022-05-06,313,45866,388 days
2023-05-06,-2.100294882170066,1.7532439758333769,0.8453947210504249,2.840267081523854,0.7165108583562315,-0.1397406214019026,0.46383942254695715,9,4sqpSDnTrbS8v7RMNCUyqS,2023-04-01,4,60,58 days
2023-05-06,-0.268273998699324,0.9567565410526915,-0.3954224239779139,-0.24726693451093545,0.10968867187152684,-0.1397406214019026,1.356990612332956,6,1piak4R3yW4otWWyaSqyCH,2023-04-10,26,1849,49 days
2023-05-05,-2.265477092974805,1.8431699765344214,0.7685617149636007,1.2087273673650023,-0.9999290405576473,-0.1397406214019026,-0.5945447373494516,70,5BgnL6gHauuvxe4Ok6W1aC,2023-05-05,1,70,24 days
2023-05-05,-1.7098642020861377,-2.8843683460348077,-1.2136580355287194,-0.7532507699146299,2.28557965483811,-0.1397406214019026,-0.8848188740299012,56,6jemILri7l5LuPhKs2nuXr,2023-05-05,1,56,24 days
2023-05-05,1.1357747931409572,-0.4563663271065897,-0.06044487874890922,1.5598181919308312,-0.9219090451524711,-0.1397406214019026,-1.1125724274253308,29,1IzJxbARcQrOWMZgPw1PNj,2023-05-05,1,29,24 days
2023-05-05,-0.012992400182909772,0.9053702549378085,-0.1570246854655247,-0.13367872656316718,-0.7051868356936479,-0.1397406214019026,0.7809080949209866,17,36gcliMRX1vCpgnrZE3dFZ,2023-04-21,15,642,38 days
2023-05-04,0.5951784668709026,-0.8096470441464094,-0.3322326619625818,-0.46411714968394735,0.309073104573644,-0.1397406214019026,-0.5990104932983815,132,4hy7qTxsnyZUZoqo5RtaYq,2023-03-27,39,5679,63 days
2023-05-03,0.23478091602419898,-0.5013293274571123,0.18549254727667297,-0.5260743540190936,0.6948386374103491,-0.1397406214019026,-0.38018845180081184,19,41JPN7pZMTp1sumBOHOzHd,2023-04-21,13,1257,38 days
2023-05-03,-0.8464117365159111,-0.565562185100716,-0.63453822796775,-0.5983577590767644,-0.7095212798828243,-0.1397406214019026,-1.7243809924287403,10,7fBv7CLKzipRk6EC6TWHOB,2019-11-27,548,25529,1279 days
2023-05-03,0.20474778678697367,0.5842059667197899,0.39875799407841866,0.3929575102855761,0.10968867187152684,-0.1397406214019026,0.08425016688790778,9,0zY2rypOdM8xmsf4tUyafF,2023-04-28,4,72,31 days
2023-05-03,-1.7924553074885068,-0.49490604169275193,0.15712896091751824,-0.5467267554641424,1.6180752497049353,-0.1397406214019026,-1.5189562187779606,5,2gMXnyrvIjhVBUZwvLZDMP,2019-11-22,857,108148,1284 days
2023-05-03,0.22727263371489265,0.28873482155921276,0.4202999584018273,-0.6603149634119105,-0.7572001659637655,-0.1397406214019026,1.5490181181369458,3,5g7sDjBhZ4I3gcFIpkrLuI,2021-11-10,362,15400,565 days
2023-05-03,0.39996312682893814,0.43647039413950134,-0.3878827364647208,-0.8255341749723006,1.4013530402461125,0.773926970288561,1.6115387014219658,2,39sDitIeCMrVX2QyXHY46t,2023-05-01,3,38,28 days
2023-05-02,-0.1481414817504228,-1.1051181893069866,0.6062789170605888,-0.8255341749723006,1.5487241426781118,-0.1397406214019026,-0.14796914245645215,19,3W5KHP0Yr56ejVDns9vci3,2023-04-14,9,543,45 days
2023-05-02,1.503680626296967,0.5135498233118257,0.47164164003928466,-0.6912935655794837,1.6917608009209353,-0.1397406214019026,1.9509361535406453,8,6maTPqynTmrkWIralgGaoP,2023-02-16,57,1827,102 days
2023-05-02,1.361023262420147,0.8475606830585651,0.4852848841107768,-0.29889793812355725,-0.6705112821802361,-0.1397406214019026,1.370387880179746,4,0bMoNdAnxNR0OuQbGDovrr,2023-05-01,2,15,28 days
2023-05-01,-2.5583001030377517,-1.4583989063468068,-0.7199880197839377,-0.7945555728047274,1.531386365921406,-0.1397406214019026,-1.1304354512210508,8,4xqrdfXkTW4T0RauPLv3WA,2020-07-22,920,78218,1041 days
2023-04-30,0.5801619022522899,-1.2014674757723918,-1.101998853785718,2.6337430670733664,1.6397474706508177,-0.1397406214019026,0.8210998984613566,21,6odrHMSLjP3aOXC4ipKUC6,2023-02-10,74,5143,108 days
2023-04-30,-0.6737212434018656,-0.12235546735985035,-2.6652273981877395,0.031540484997222895,0.7858619653830548,15.666708714843114,-1.6439973853480003,18,1IArZTLaksXljitIzHzkgy,2023-04-28,3,88,31 days
2023-04-30,-1.5146488620441731,1.3550002584430338,0.41024704171757,-0.7429245691921056,-0.9782568196117649,-0.1397406214019026,-1.251010861842161,2,2nLtzopw4rPReszdYBJU6h,2017-07-20,56,3243,2139 days
2023-04-30,-0.03551724711082875,0.5263963948405466,-0.3207436143234305,0.9505723493018927,-0.9349123777200004,-0.1397406214019026,0.8255656544102866,7,5zwwW9Oq7ubSxoCGyW1nbY,2022-09-16,159,14913,255 days
2023-04-30,-1.8750464128908764,0.08318967709968156,0.3922954047813961,-0.8668389778623982,-0.7398623892070596,-0.1397406214019026,-0.9785997489574312,59,1SKPmfSYaPsETbRHaiA18G,2022-09-05,148,5445,266 days
2023-04-29,-1.6122565320651554,1.6568946893679712,0.6540302713108113,-0.2575931352334597,-0.4364512959647073,-0.1397406214019026,0.23608586915152724,20,0JIYoXtJfORxI6gRpHv6ZW,2023-02-18,12,343,100 days
2023-04-28,0.8204269361500923,0.18596224932944752,-0.11358172407998392,2.4272190526228785,1.1976341633548186,-0.1397406214019026,0.21375708940687724,13,2OZfJcpzSFApBxUA0gXuJz,2023-04-28,1,13,31 days
2023-04-28,0.7753772422942544,0.9567565410526915,-0.026336768570178845,-0.10270012439559402,0.7598553002479962,-0.1397406214019026,0.6246066367084371,8,4rKQ8daoK0aklVptea8A9E,2023-04-14,15,699,45 days
2023-04-28,-0.5160473149064327,0.5906292524841502,-0.2974064863064045,-0.7119459670245324,-0.6661768379910598,4.373777281548986,-0.3221336244647219,40,0CrcwVLUe8wzLUIXgjXVZJ,2023-04-14,15,1481,45 days
2023-04-28,-1.5371737089720923,1.3036139723281508,0.4547671013192812,-0.13367872656316718,-0.969587931233412,-0.1397406214019026,1.0309904280610664,83,52Rfxu5AUNMV1qhhC2ZCkb,2023-04-28,1,83,31 days
2023-04-28,-2.475708997635382,-1.2143140473011125,-1.902641861139073,-0.8255341749723006,2.5153051968644635,-0.10319391773428406,-0.33999664826044185,15,6INztpNwOTlfSKTuPo0HOP,2023-04-28,1,15,31 days
2023-04-28,-1.2143175696719202,1.0402592559893755,-0.039980012641670996,2.024497224444428,-0.8308857171797652,-0.1397406214019026,1.464168755107276,115,2dSKFFNoNXKo3hPnlwUdPe,2023-04-28,1,115,31 days
2023-04-27,0.7753772422942544,0.9888729698744934,0.03218556784174801,-0.7429245691921056,0.655828639707761,-0.12146726956809334,1.2453467136097065,185,0WtM2NBVQNNJLh6scP13H8,2022-08-26,245,42577,276 days
2023-04-27,-1.5596985559000112,1.5541221171382054,0.13163763646815133,-0.6912935655794837,-0.9955945963684708,-0.1397406214019026,-0.6392022968387515,161,5TOgxgZrIZzvaKg9r2bvc2,2023-04-21,7,1161,38 days
2023-04-27,-0.22322430484348604,0.6805552531851955,0.04295655000345234,-0.7945555728047274,1.0936075028145835,-0.1397406214019026,1.388250903975466,199,3dnP0JxCgygwQH9Gm7q7nb,2023-03-17,42,8239,73 days
2023-04-27,-0.4709976210505948,1.2136879716271056,-0.02992709595741362,-0.701619766302008,-0.9435812660983532,-0.1397406214019026,-0.4427090350858318,4,7BqBn9nzAq8spo5e7cZ0dJ,2020-02-14,199,7410,1200 days
2023-04-27,-1.9651458006025524,-1.5611714785765727,0.3079227111813788,-0.5880315583542399,1.1629586098414069,-0.1397406214019026,-0.7151201479705614,124,2NbsBSshscKIPRG3kwBbfo,2023-04-07,21,2691,52 days
2023-04-27,-0.3508651041016936,-0.6105251854512379,-0.06116294422635618,0.9712247507469413,-0.8438890497472946,-0.1397406214019026,0.8389629222570766,8,3eqCJfgJJs8iKx49KO12s3,2023-03-17,41,3792,73 days
2023-04-27,0.2422891983335053,0.7512113965931595,0.06521657980430795,-0.8255341749723006,-0.40177574245129555,-0.1397406214019026,-0.07205129132464218,1,6IAZHEBUIGJ6NJKxxOBIEr,2021-08-29,173,13529,638 days
2023-04-24,1.503680626296967,0.23734853544432977,0.07311530005622446,0.630460126903637,-0.28474574934353114,-0.1397406214019026,1.1113740351418064,65,5srVvRaKkYnzTCxgEQmHcg,2023-04-19,6,469,40 days
2023-04-24,0.3624217152824065,-2.5760506293455103,-3.903890346783738,1.5391657904857823,2.3896063153783453,-0.10319391773428406,-1.5323534866247506,10,5TXDeTFVRVY7Cvt0Dw4vWW,2017-08-25,365,16655,2103 days
2023-04-22,-0.12561663482250382,-0.8931497590830944,-0.48374447770388934,-0.7325983684695812,-0.7008523915044714,-0.1397406214019026,-1.5904083139608403,18,7kOletJ0Q5H4MWe7cfeZXP,2023-04-21,2,145,38 days
2023-04-22,0.49006251454061406,0.9888729698744934,0.9014038282912874,1.9831924215543304,-0.10269909339811983,-0.1397406214019026,-0.005064952090692197,26,6XrPzwKeGzEvtan3acn7VH,2023-04-21,2,174,38 days
2023-04-22,-0.08056694096666586,0.5328196806049069,-0.010898360805069307,-0.5157481532965693,-0.20672575393835488,-0.1397406214019026,0.7049902437891771,10,7JB29gnUowzSGRdIpeVqRQ,2023-04-22,1,10,37 days
2023-04-21,-2.903681089265842,0.7512113965931595,0.2364751961754068,-0.5673791569091912,-0.020344653803766995,-0.1397406214019026,-1.6216686056033502,135,5fj32MKLHkut2Vod1UodcU,2023-04-21,1,135,38 days
2023-04-21,0.12966496369391042,-2.9421779179140515,-1.1917570384665872,-0.7945555728047274,2.1468774407844635,-0.1397406214019026,-0.6972571241748415,62,55tN1esXmaKoCnAyBTXast,2023-04-21,1,62,38 days
2023-04-21,-0.8088703249693794,1.4513495449084395,0.7527642744597677,1.6114491955434531,0.2743975510602323,-0.1397406214019026,0.7853738508699166,140,22W6wI4hDTjMAYKKBQW9dU,2023-04-21,1,140,38 days
2023-04-21,-3.8271998133105187,-2.203500055012609,-1.8915118462386453,-0.8358603756948251,2.8924018413228154,13.949013642465044,-2.0325181529049097,47,56tf3cHQkwmvoplotk5QXd,2023-04-21,1,47,38 days
2023-04-21,-1.9426209536746333,0.5199731090761861,-0.4219908466434512,-0.34020274101365483,-0.8482234939364711,-0.1397406214019026,0.4102503511597972,97,7gv3UYPh05ZDP7Io5BIsn7,2023-04-21,1,97,38 days
2023-04-21,-0.13312491713181016,1.444926259144079,0.38475571726820307,1.1674225644749046,-0.40611018664047205,-0.1397406214019026,1.7097853322984258,71,3JSodIIStqTwXSH7nXOuhe,2023-04-21,1,71,38 days
2023-04-21,-0.9214945596089743,1.2971906865637906,1.900369339860717,1.074486757972185,-0.13304020272235498,-0.1397406214019026,0.3834558154662172,101,2vRoAkwc3UBEPW2udvN0u9,2023-04-21,1,101,38 days
2023-04-21,0.4750459499220014,0.8025976827080425,1.8996297324189466,-0.16465732873074035,-0.08969576083059044,-0.1397406214019026,-0.6525995646855415,107,4j3M8NrbGSXdMPwEVsnfHE,2023-04-21,1,107,38 days
2023-04-20,-0.012992400182909772,0.9053702549378085,-0.1570246854655247,-0.13367872656316718,-0.7051868356936479,-0.1397406214019026,0.7809080949209866,70,6BePGk3eCan4FqaW2X8Qy3,2022-11-04,132,14868,206 days
2023-04-20,-0.7112626549483972,-1.3556263341170407,-1.0348597316444275,-0.5983577590767644,1.9995063383524638,-0.1397406214019026,-1.5904083139608403,3,2LlOeW5rVcvl3QcPNPcDus,2023-04-18,3,31,41 days
2023-04-20,0.06209042291015349,-0.026006180894444775,-0.3778298197804635,2.210368837449867,1.1889652749764656,-0.1397406214019026,1.2453467136097065,19,6OfOzTitafSnsaunQLuNFw,2023-03-31,20,1721,59 days
2023-04-20,0.23478091602419898,-0.5013293274571123,0.18549254727667297,-0.5260743540190936,0.6948386374103491,-0.1397406214019026,-0.38018845180081184,112,4EaQ0ouIydfeAgQUz284EF,2023-04-07,14,2054,52 days
2023-04-19,0.857968347696624,0.8925236834090877,0.5714527414044115,-0.8461865764173494,-0.7962101636663537,-0.1397406214019026,0.49956547013839714,3,6Xj014IHwbLVjiVT6H89on,2023-03-04,44,2478,86 days
2023-04-18,0.0020241644357028798,-0.681181328859202,-0.6959328262894646,-0.5570529561866667,0.8422097398423487,-0.0849205659004748,-0.8401613145406012,1,2GAhgAjOhEmItWLfgisyOn,2022-12-09,121,12299,171 days
2023-04-18,0.3398968683544875,0.6420155385990333,0.17328543416007472,-0.7119459670245324,-0.9175746009632946,-0.1397406214019026,0.09764743473469778,8,1XGmzt0PVuFgQYYnV2It7A,2021-03-01,389,16896,819 days
2023-04-18,1.5262054732248862,0.20523210662252864,0.05695882681366797,0.5891553240135394,-0.39310685407294266,-0.1397406214019026,0.9907986245206966,131,49Gfc1TQhmSAxdyRfxm5Rv,2023-04-18,1,131,41 days
2023-04-17,1.5262054732248862,-3.3147284922469527,-3.888810971757352,-0.08204772295054538,1.8911452336230525,6.329025927766578,0.5352915177298372,14,7EAMXbLcL0qXmciM5SwMh2,2023-01-09,78,3009,140 days
2023-04-17,-0.17817461098764809,0.6869785389495559,-1.0549655650129424,-0.4124861460713254,-0.6618423938018833,8.485281444156072,-1.8494221589987803,42,3vcLw8QA3yCOkrj9oLSZNs,2023-04-08,10,587,51 days
2023-04-17,-1.627273096683768,0.93106339799525,0.43142997330225513,0.9402461485793684,0.7511864118696432,-0.1397406214019026,-0.12564036271180215,20,410ZZP746AQeiywhKvXWCo,2023-03-31,16,1196,59 days
2023-04-16,0.13717324600321673,0.8218675400011236,0.6464905837976183,1.9315614179417087,1.3840152634894067,-0.1397406214019026,1.1738946184268264,6,7cQ0LAxT5HHCLGbxcjaxac,2023-03-23,25,3471,67 days
2023-04-15,1.9466692825460394,0.16026910627200602,0.4727187382554551,1.8799304143290867,1.0936075028145835,-0.1397406214019026,-0.24175001738398214,24,16dUQ4quIHDe4ZZ0wF1EMN,2023-02-24,51,4120,94 days
2023-04-15,0.19723950447766733,-0.1352020388885711,1.8997230809310148,-0.42281234679384977,0.07934756254729158,-0.1397406214019026,1.9375388856938554,18,0Iozrbed8spxoBnmtBMshO,2023-01-20,59,1783,129 days
2023-04-14,-1.6347813789930743,1.5605454029025658,0.15210250257538954,-0.6912935655794837,-0.9912601521792944,-0.1397406214019026,-0.7463804396130714,28,4qzEjmuz380jeiBJp31oDY,2023-04-14,1,28,45 days
2023-04-14,-0.6962460903297846,-1.708907051156861,-1.6764512357432821,0.5788291232910151,0.1790397788983503,-0.1397406214019026,0.11997621447934777,1,2LTlykcdu0gwb7zcKneo2a,2023-04-14,1,1,45 days
2023-04-14,-0.7112626549483972,0.19880882085816826,0.012079734473233262,0.4549147146207224,-0.08102687245223751,-0.1397406214019026,0.27181191674296723,29,1AOPHC5whvr8K359BZu4kp,2023-04-14,1,29,45 days
2023-04-13,0.25730576295211793,1.3036139723281508,0.4422009554639595,-0.701619766302008,0.32641088133034984,-0.1397406214019026,-1.3492574927186207,7,3ZEno9fORwMA1HPecdLi0R,2023-04-07,7,422,52 days
2023-04-13,0.4750459499220014,-0.8160703299107699,1.8988326797389807,-0.16465732873074035,0.9072264026799958,-0.1397406214019026,0.03512685144967779,138,02MWAaffLxlfxAUY7c5dvx,2020-12-08,845,143764,902 days
2023-04-13,0.3323885860451812,0.3915073937889787,-0.08126877759487093,-0.8255341749723006,-0.9089057125849417,-0.1397406214019026,1.589209921677316,1,4gbVRS8gloEluzf0GzDOFc,2023-04-13,1,1,46 days
2023-04-13,0.09212355214737879,-2.184230197719528,1.897396548784087,-0.6396625619668618,2.424281868891757,-0.1397406214019026,-0.4918323505240618,136,3ll9PUsB2KIliRoyGEUwFz,2023-04-12,2,266,47 days
2023-04-13,1.8040119186692194,-0.2957841829975804,-0.3950633912391904,3.191357906089683,-0.4927990704240013,-0.1397406214019026,0.8166341425124266,132,5BmB3OaQyYXCqRyN8iR2Yi,2023-04-02,12,1309,57 days
2023-04-12,0.7678689599849481,0.8989469691734481,0.12302085073878785,-0.5880315583542399,-0.9479157102875297,-0.1397406214019026,-0.30427060066900186,8,7foeH2Emgq8A3LWk3q6dat,2023-04-11,2,46,48 days
2023-04-12,0.10714011676599143,2.0551384067583136,1.9011254628084688,0.021214284274698503,-0.9782568196117649,-0.1397406214019026,0.20035982156008725,2,6qyS9qBy0mEk3qYaH8mPss,2022-08-08,244,19405,294 days
2023-04-12,0.12966496369391042,0.025380105220438202,-0.7041905792801046,-0.701619766302008,-0.22839797488423721,0.5546467482828495,-0.4829008386262018,18,6wmKvtSmyTqHNo44OBXVN1,2023-04-06,7,348,53 days
2023-04-11,-0.9515276888461996,0.6998251104782766,0.650080911184853,-0.8668389778623982,-0.6921835031261185,-0.1397406214019026,0.7049902437891771,4,1yHVHoz6Ny29gbbWJYVnFt,2023-02-17,41,3373,101 days
2023-04-11,1.038167123119975,1.1173386851617,1.9003549785511682,-0.6603149634119105,-0.07669242826306104,-0.1397406214019026,0.24948313699831723,7,1aUq8rjW1EwkAkMri4VfJy,2023-02-03,68,3382,115 days
2023-04-10,-2.0477369060049218,0.654862110127754,-0.26293934338895064,-0.7532507699146299,-0.9565845986658826,1.9068747839847355,0.15570226207078774,23,40gk32E7YaTFoQwDIWv2SY,2023-03-19,6,166,71 days
2023-04-10,0.7678689599849481,0.8989469691734481,0.12302085073878785,-0.5880315583542399,-0.9479157102875297,-0.1397406214019026,-0.30427060066900186,40,4hbU7BVioG3WnoRNEy5YUf,2023-03-28,4,133,62 days
2023-04-10,0.7303275484384164,1.5220056883164035,0.028595240454513234,-0.2059621316208379,-0.7702034985312949,-0.1397406214019026,-0.45610630293262183,5,7lrMkztvl0MnRSB2i3KRRe,2023-04-10,1,5,49 days
2023-04-10,-0.959035971155506,1.220111257391466,0.07562852922728881,-0.7429245691921056,-0.9392468219091767,0.024719545102380804,-0.23728426143505213,3,7MlDNspYwfqnHxORufupwq,2023-03-12,8,54,78 days
2023-04-09,0.8729849123152358,0.879677111880367,1.899051689709602,-0.7119459670245324,0.5821430884917611,-0.12146726956809334,1.4239769515669058,4,3BnDvpeuGOj21Ir2aVEtQo,2022-07-09,250,13390,324 days
2023-04-09,0.5050790791592267,1.4128098303222771,-0.2036989414995768,-0.619010160521813,-0.2500701958301195,-0.1397406214019026,0.8880862376953066,27,0NO2zL0kw8sGGnaMvHKAZF,2022-12-16,108,9165,164 days
2023-04-09,0.7153109838198038,0.5392429663692673,0.7330174738299764,-0.6499887626893862,-0.6445046170451774,-0.1397406214019026,0.5933463450659271,6,0Sfn2TYbpQtCGMBf6C0Y6T,2023-01-20,80,5728,129 days
2023-04-09,1.361023262420147,1.5027358310233223,0.7211693934521016,-0.6086839597992887,0.027334232277174002,-0.1397406214019026,1.9777306892342252,71,7CJJ7JC3kj9XdweWTvfVhX,2023-03-23,15,1033,67 days
2023-04-08,0.7979020892221734,-0.6233717569799587,0.10937760666729571,-0.03041671933792344,-0.6011601751534128,-0.1397406214019026,0.5218942498830471,2,7w7BrPbOjF5OxChs2dxFve,2023-03-11,4,96,79 days
