author,points_sum,points in 01/2017,points in 02/2017,points in 03/2017,points in 04/2017,points in 05/2017,points in 06/2017,points in 07/2017,points in 08/2017,points in 09/2017,points in 10/2017,points in 11/2017,points in 12/2017,points in 01/2018,points in 02/2018,points in 03/2018,points in 04/2018,points in 05/2018,points in 06/2018,points in 07/2018,points in 08/2018,points in 09/2018,points in 10/2018,points in 11/2018,points in 12/2018,points in 01/2019,points in 02/2019,points in 03/2019,points in 04/2019,points in 05/2019,points in 06/2019,points in 07/2019,points in 08/2019,points in 09/2019,points in 10/2019,points in 11/2019,points in 12/2019,points in 01/2020,points in 02/2020,points in 03/2020,points in 04/2020,points in 05/2020,points in 06/2020,points in 07/2020,points in 08/2020,points in 09/2020,points in 10/2020,points in 11/2020,points in 12/2020,points in 01/2021,points in 02/2021,points in 03/2021,points in 04/2021,points in 05/2021,points in 06/2021,points in 07/2021,points in 08/2021,points in 09/2021,points in 10/2021,points in 11/2021,points in 12/2021,points in 01/2022,points in 02/2022,points in 03/2022,points in 04/2022,points in 05/2022,points in 06/2022,points in 07/2022,points in 08/2022,points in 09/2022,points in 10/2022,points in 11/2022,points in 12/2022,points in 01/2023,points in 02/2023,points in 03/2023,points in 04/2023,points in 05/2023
Major Lazer,0.0017912721874088805,0.0178505091604234,0.02040617926622131,0.015068629082854253,0.01379807819572756,0.009571746137220716,0.013360285741205492,0.012490957318543525,0.014114006634899184,0.00826538108813145,0.002624019002070327,0.0,0.00017887316295664562,3.851239457231986e-05,0.0,0.0,0.0,0.0,9.452281731061026e-05,0.00046699725578932166,4.814041596528755e-05,8.28604762157289e-06,5.135612261274274e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.505844156886284e-05,3.312607452704247e-06,0.0,0.0,0.001442798033151187,0.003245935360478531,0.0042279021646859085,0.0010227290801800512,0.0007896726229168773,0.0009428199385028156,4.4936030351078785e-05,0.0,0.0,0.0,0.0,0.0,5.306033789486426e-05,8.023080798842109e-05,0.0,0.0,0.0,0.0,7.36235595390525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beyoncé,0.0017772027188569927,2.0726743398133637e-05,0.0005245993051810602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234332118955528e-05,0.0,5.270369979972594e-05,0.0,0.0004175773406542637,0.00014282802703140772,0.0002072738186635979,0.0,0.0004775889716746624,0.0010447258196524,0.00045412459060587923,0.0006777986954446624,0.0,0.0,0.0,0.0,0.00010660393617266995,0.0,0.006643295180543072,0.0,0.0,0.0015374813231326743,9.629319351561634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002304923083555949,0.004494818361838494,0.006450992358310337,0.0036119504050807997,0.0020621700126779324,0.0003730805008232643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.337020363606471e-05,0.0,0.0,0.0,0.0,0.0,0.0031249741925360687,0.017938891003842106,0.02284426821052699,0.010328346455390245,0.010478251266768884,0.008429519071309963,0.006820479736518748,0.007589808982830352,0.00767952655709852,0.0057945196449329306,0.0026218401605587072,0.003504031566306844
Quevedo,0.001751617051272046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.030360220034652e-05,0.0006817272743082728,0.0009667565082584347,0.0026166159196808416,0.0009312382598601229,0.0,0.003979666590954896,0.004962179582575245,0.009603724359048594,0.011947479105915643,0.01508126036484218,0.0146993641685056,0.02176475134278759,0.01950132156388927,0.014594021869327472,0.009729976980177099,0.004746097100703983
Joji,0.0017515852678340522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002954804581852893,0.0038099823463328517,0.0007429408184620793,0.0,0.0,0.0,0.0,0.0,0.0,0.003469956306707699,0.0019146296644021717,2.0863525261716876e-05,0.00030846026915646067,0.001033308142436072,0.0006151183149405772,0.00032129280590415297,0.0005408936461849343,0.004274345202141622,0.0,0.003349600452361883,0.00016368135412621438,8.291763956697091e-06,0.0,0.000361080352414424,0.007799869670545046,0.0011007666856011373,0.00024534100742322316,0.0,3.2094692179807303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009427776263739893,0.010908893147231669,0.010018770192358467,0.009195090437139033,0.008509678018238912,0.019567164179104122,0.010360062652510438,0.009631361335445728,0.00610185946983961,0.004321772698551531,0.0025853796779213545,0.0016280665637332656
Piso 21,0.0017455252256565826,0.003977940367564879,0.005555983550326682,0.0046334233876646905,0.004683736135743972,0.004499011827246166,0.005985490239745094,0.0073868660075556624,0.0062240297623537685,0.0032869151919495453,0.001389847373573641,0.0035596469255480662,0.006832315992219017,0.008220791558083109,0.0082449313218544,0.008474997873627687,0.009521330134131034,0.009002965682813162,0.006835492157093606,0.0045768940670486095,0.0017715673075225818,0.00015246327623694118,0.0,0.0,0.0001396045384166307,0.0024553582175062226,0.0035516878068194537,0.0036828895678742905,0.0033548143160855304,0.0031455574617919087,0.002236010030575367,0.00040282652620699503,4.814659675780817e-06,0.0,0.0,0.0005206122665534805,0.00023222153298022935,0.0008057228794802285,0.0003387991793530989,4.814574680472727e-06,0.0,0.0,0.0,0.0,3.5305634458299234e-05,1.6581355592145081e-06,0.0,0.0,0.0,1.1233142262932556e-05,1.4209540996301967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chencho Corleone,0.0017207341440214788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5990590425900494e-05,3.851387783397951e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045263423174872664,0.0011992810675828284,0.0016018156050224463,0.0016375293668733114,0.0013593149181201332,0.001233714226018436,0.0023091908685061026,0.003179062300997665,0.001537205014690096,0.00045255404169274467,0.0018106840306622428,0.0025738043202685485,0.0025760805779438435,0.001962314674687251,0.0021904627412718484,0.0015861400137122071,0.0007634443021766966,4.6112091907986614e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012237668739833345,0.004022928348130939,0.004664266708405071,0.004679227667214968,0.0045369930000212465,0.008570900080048221,0.010384097647185129,0.01046581933465349,0.009825147577237021,0.00864417911731764,0.006616326674327564,0.005356550580431081,0.004956047024084622,0.0043890155467109756,0.0040655267248595,0.0037365326456226776,0.0036129023704285597,0.0041087665122667765
Dean Lewis,0.0017023845058197697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014314829971274051,0.007713699318171242,0.009149453783740786,0.009118921521425133,0.008814130469031142,0.007575132624311496,0.008739791406888162,0.00823337733706921,0.007429968932138547,0.0065670117111708845,0.005676447317529582,0.004428956164265578,0.0031536020876364356,0.0031808851591325266,0.0032554167115813565,0.0032780256754610174,0.002770519418505942,0.0012597222884954907,0.001324146166476471,0.0007306426746655214,0.0003289959364989697,0.001704648151003968,0.0015983002814677404,0.0014792506898747611,0.00047977484278949756,0.0009548569319403656,0.0013961501408586157,0.002272136482232085,0.0017720914657799027,4.441779376818353e-05,0.0005648665823646085,0.0002948479756732658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1185422391702844e-05,0.0,4.963165043435966e-05,0.004068384713628609,0.005096185737976691,0.0013959585029646373,0.003746602779602509,4.4617281879494074e-05,0.0,0.0,0.0
Michael Bublé,0.0017019925100845137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008537837236265543,0.014335406345525456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002567125863793078,0.020315633170038327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023394391977928693,0.020522975616739037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051587919939261526,0.01765765937263039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037140382029032673,0.01824718203296102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005378109452736221,0.016959712795339865,0.0,0.0,0.0,0.0,0.0
Regard,0.0016830601755195864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004665046973855505,0.008856926935166333,0.00929143675721562,0.008377471330184027,0.008635038031082927,0.008167113550769399,0.007135199676460581,0.007589663995277395,0.007076811487221621,0.009628396306516664,0.009074002461453541,0.009193908173254377,0.006761876810476764,0.004013145015580823,0.0026208387347034855,0.0018861698853703652,0.0031645366489290003,0.0026483032031857793,0.002399167733674776,0.003316776896524466,0.002814327601740808,0.0016197643713512697,0.0005674501156179611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAYN,0.0016658335521269887,0.006804749294094951,0.006298860188782379,0.007144594819528559,0.01153148741297615,0.010568481913184656,0.006627894029070913,0.0033164536612812477,0.0026770710788050762,0.006434526208256425,0.0070278771927008935,0.006655858717065376,0.005886843559448176,0.005723904643311039,0.004939851093697247,0.003347632184129399,0.006710697153052646,0.008154022929478373,0.003568650927235672,0.00013480333156805162,0.00015565401162109642,0.0,8.024394158241052e-05,9.618430239017991e-05,0.00011580831027743229,0.0,0.0,0.0,0.0,0.00215695368808588,0.0029084693434743287,0.0016257500838553227,1.7653752144529664e-05,0.0,0.0,0.0,0.0005662388064449428,0.0009854857529897616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014906638677338426,0.0014056437559571374,0.0,0.0,0.004392158624806629,0.00013854302471394417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hailee Steinfeld,0.0016501113447994272,0.002804487818255159,0.0025294490973590275,0.0021110485141035327,0.0020630939460518304,0.007470380506451381,0.008710995383258101,0.008423760147898078,0.007421328937886494,0.01024549044190933,0.010401386637564397,0.009740443103786215,0.008764784984875635,0.009711542164653324,0.012031558185404339,0.011514506673599443,0.007899619776907044,0.0027345906459026073,0.00014427166852672095,0.0,0.0,1.3257676194516625e-05,2.888781896966779e-05,0.0,5.076528669695662e-05,0.000829686404216155,1.0660393617266995e-05,0.0,0.0,0.0016562322962088009,0.0011097234966559227,0.0,0.0,0.0,0.0,0.0,0.0,2.247035918869163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blackbear,0.0016432461221927831,0.0,0.0,0.0,0.00314675596262276,0.00543751905272424,0.002730644373827613,0.0017892452375210996,0.0035838727331964837,0.0030033316915341205,0.0022853841339132387,0.0004152644570168066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006114617788241638,0.007462748447333726,0.009363953911889622,0.009409154817487267,0.008600149512493837,0.010476002458899306,0.011081128714599335,0.006854349486766339,0.006914769250667847,0.006239148086693348,0.006084496391424326,0.004330810370196836,0.0037022772134225604,0.0029713789221123984,0.002142162573290843,0.0016659980571644547,0.0005139773278889809,0.0016625050549140183,0.0009040820458897127,0.0007554417413572343,0.0002585570867697821,0.0,0.00011036470666521678,9.615126959082118e-05,0.0001147710317915758,0.0,0.0,0.0,0.0,8.12397180981782e-05,0.0,0.0016559450793986238,0.00044618122802802607,5.899968427195984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lil Tecca,0.0016382455279484376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062177641887258715,0.00887983732869842,0.018265213923353826,0.02563039494523172,0.015313498309642659,0.009409154817487267,0.007488349159389862,0.005986745698129984,0.0046456554138568865,0.0032819350738555754,0.00463306121975203,0.003957237443874948,0.004011555402250053,0.0017778947351530547,1.283841253029063e-05,0.00028188304506646637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034590123747640137,0.0007254856452845867,0.0,0.0018677806269642749,4.80924914796136e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruth B.,0.0016353426406116776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009024461951830755,0.0015998768832218122,0.0028178245781685977,0.0034890900127789717,0.003641414284410565,0.00650698895920985,0.007469435314168449,0.00806681817249901,0.007885803755440388,0.006925287264678962,0.007169932859301836,0.007469872580289133,0.007341657505596654,0.007141994497504355,0.006885204971687755,0.006217247097844,0.005090122134538853,0.006247021394438219,0.0057806150403072526,0.005416686094278314,0.005603313263494936,0.005934122490994063
Bizarrap,0.0016223114310342512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008489849894960175,2.4875828157779087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004685426558345595,0.0019257618795435944,0.001671400643688224,0.0007317049688544004,0.0,0.001457855445462881,0.0026638594509240062,0.0007975104884174478,0.0010819462227912933,0.0011313931121709573,0.0017398529800354656,0.0010874169627308123,0.004254299616813547,0.0022042326927642366,0.0,0.00037979374749228927,0.0008232146532208273,0.0004931245694007396,0.003332390744296425,0.002829516008417245,0.004046814355939875,0.002634593917879773,0.0027331205092470047,0.0019242045107317758,0.008132083982481789,0.00836097656206245,0.005492569314735803,0.004791795370811981,0.006691542288557092,0.004823549267871029,0.007932751136700285,0.00941246178529807,0.010333345659817965,0.010016688957279916,0.007765482930177689
Ellie Goulding,0.0016036863363699297,0.0,0.00017608927726357263,0.0,0.0003854858776504222,0.004461334529872959,0.004212455781205835,0.0035479463065669964,0.0027091702524118517,0.0009436199516747181,0.00010271389365902198,0.0,0.0,0.0,0.00010483856637702792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001319210399614829,0.007139196927409043,0.007124590704876006,0.008781516448492843,0.007423187422156917,0.006836213315531363,0.009225324785162534,0.010726992895212815,0.0068190024413916925,0.006464483058015044,0.005671669098069803,0.0002039817908937885,0.002453304580411109,0.0059174050297113754,0.005282244596077683,0.004046269679620829,0.0020635950015143296,0.0008040339716389454,0.0005919838423233625,0.0,0.0,0.00010911267327654126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002075672825085575,0.003132286917481641,0.0032166752444677273
Daft Punk,0.0015870635982992128,0.009599670923089432,0.009418942070296307,0.008493809298216411,0.007989318897742013,0.007163824314187558,0.006314400979879914,0.005658709106984969,0.004965742156968169,0.004126057011892265,0.003461779197226725,0.0023587021158554614,0.0018478236566146337,0.0014040977187824949,0.0008511470049931588,0.0006338996705326522,0.0006898072685124539,0.0,0.0,2.24672219280086e-05,0.0,0.0,4.493660728614989e-05,1.6583500412099985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010942805602716469,1.908670134084077e-05,0.0,0.0002908881842930647,0.0003450445187672121,2.984792482302668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006355217210596054,0.0014548655569782331,3.2937208505704724e-06,0.0,0.0,0.0,0.0,0.0,2.14399696165002e-05,0.0,0.0,4.3744463591326724e-05,0.0,0.0,0.0007730539225540525,0.00015308026189481472,0.0010223884911098448,0.00224096177408674,0.003053156608691895,0.0034063856081448848,0.0032089344417094256,0.003152570480928633,0.0030174786623405098,0.0038383760320465756,0.004115498080564534,0.004315341489178687,0.004214500333944875,0.004087322010636992
d4vd,0.001576331390736666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006761485177507597,0.008861780550496304,0.013815920398009699,0.014440678073040966,0.017267861973028324,0.016922442671254513,0.016082846839140984,0.014797984066769087,0.013973237261967806
MEDUZA,0.001551418472589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014062691745133611,0.0039752784861523255,0.0044637385425189725,0.004533804528026936,0.004398994057105073,0.004066368709524954,0.004689999534690433,0.005832846986417657,0.0046921474129566895,0.004978789585951531,0.004411233759456005,0.002898373957644582,0.0035071311667056347,0.0026814857131853354,0.0022271677987688388,0.0013703268085024445,0.0010720074462792675,0.0006400403258568001,0.00030648168651576854,0.004997994171493364,0.005307926355297933,0.008240312217165525,0.008657162851996974,0.007949743918053778,0.007414165634634134,0.0060250169528218095,0.004159775635043391,0.0030736881262639557,0.0012860644384316304,0.0,0.00010260556887896524,1.2763017879392672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524046434494132e-05,2.5237667850208132e-05,1.288045648337777e-05,0.0,0.0,0.0,0.0
Bradley Cooper,0.0015459252350560047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029332608580368035,0.004920558497833414,0.004968416723465156,0.004381678808031068,0.004623455571657142,0.004870023150821472,0.004872005545998408,0.0046814833486453055,0.004573897329646397,0.004308045992241874,0.003941601387905896,0.003887035244913713,0.0036948896757021204,0.003711244927724588,0.003597861842105263,0.0031334001367880264,0.0031907910047942116,0.0031775256366601244,0.0027764047324059394,0.0029648938657539834,0.0028997275186869544,0.0030215187858204204,0.00244701215804008,0.0025034904434066726,0.0027889840105988026,0.0026716859060144224,0.0022760351567032797,0.0014657871943500565,0.002158368049092041,0.0027921748057733366,0.002730473751600512,0.0027453163289504886,0.0024370676234531543,0.0015499749244894416,0.0013051352659213104,0.0011933042894493977,0.0008592525144357629,0.0012327982529487616,0.0012284404708915446,0.0004829002960319842,0.000804585669626188,0.00023130032521173546,1.1039633862657492e-05,0.00011440544308410925,3.18917212280864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003542125532928887,0.0,0.0,0.0,0.0
Trevor Daniel,0.0015371106282524123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003770293930390492,0.009365208124572538,0.009559532809131953,0.009587332332906127,0.009454219814221612,0.009304261454555705,0.009023335825997092,0.009300042453831458,0.009274577228506007,0.006822011458283183,0.006390454445212714,0.005678736589420445,0.004444319195281495,0.0036486044881007904,0.004628054612328213,0.004021300101953456,0.002912932138284251,0.0011742114832283734,4.7754427631348555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YNW Melly,0.0015132942387157827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005363954721754843,0.015254705112075384,0.013740974504737867,0.009804189048003453,0.004930816193350272,0.0019242589837537333,0.0006403497368788488,0.004422922246453121,0.008319414159209679,0.008343060271646859,0.005579679025305785,0.010199938046009665,0.008293735466285203,0.008959923480359745,0.008672480379134973,0.0023412852516681054,6.965081723625557e-05,2.567357018271559e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jhayco,0.0014462559050007443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031290015115484224,0.004971470819339502,0.004882784614945319,0.004974677287870132,0.004898739258475103,0.004788732394366197,0.004558509657189534,0.004312224815110774,0.0041646446662197975,0.004024167069924041,0.0037355612539285497,0.003262274005367122,0.0032389668384927087,0.0029307079805555424,0.0035955361346784462,0.006091416555092246,0.005118171857880732,0.0035263744738431644,0.0032164273141361,0.00573253689074853,0.005399334373890279,0.0055088310849070185,0.005283817149843102,0.00434276941300647,0.0036682681996997525,0.0023786622443299735,0.0009416804816608909,0.00015456547780053325,0.0,0.0,0.00010606685858138891,0.0002127294561674657
Niall Horan,0.0014411034565527075,0.004013016394854028,0.002151590856564278,7.68236002099845e-05,0.0,0.006858980726349789,0.008332405416748751,0.008373924925649064,0.008217388443334526,0.011444501382262266,0.01534609767449325,0.012104128393125878,0.004494188219285721,0.00280177670513627,0.00012793858947705101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005091128471971517,0.006655215407470288,0.0017734726662531216,0.0018345443251910382,0.0016221294041754433,0.002291737547905018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007672544706103335,0.001212388762925249,0.0002963350603782686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028287356711599243,0.002857064763886187,0.00015578569854141495,0.0
Anitta,0.0014317697202618843,0.0,0.0,0.0,0.0,0.0002175007621089696,0.002691243608082296,0.002146129732336629,0.0007414909103165139,0.0,0.000572950938066732,0.0015730217631796633,0.0054508402247413525,0.0072724238417397336,0.007283614975922668,0.006241103338484771,0.004521885627965052,0.0019963795560462697,0.0015803551736317822,0.0018551506106269959,0.0025129297133880102,0.0013721694861324708,0.0,0.0006649983665252094,3.490113460415768e-05,0.0,0.0007995295212950246,0.0008745859758132848,0.0003449339484655414,1.1234133792113958e-05,3.312607452704247e-06,0.0,0.0,0.0,0.0,0.0004509762308998302,0.000868444911008255,0.0009678304707700753,0.0008350201996177387,5.456517971202424e-05,0.0,0.0,0.0002255359796221609,0.0011777750321320776,0.00046699725578932166,0.00353846128336376,0.005089842458785434,5.967754234618942e-05,0.0004997001798920647,0.00042204520216446606,0.0,0.0,0.00023550104081578879,0.0002133031100866902,0.0,0.0,0.0,0.0,0.0001623311985249301,0.0,7.628880898225157e-05,0.0006405439311587127,0.0005860767638823672,0.006978625691751343,0.009462964506528464,0.008000038270065474,0.007254168421574214,0.006103861620210564,0.003742837163380683,0.0011895052220768198,0.0,0.0,0.0,0.0,5.354073825539289e-05,0.0,0.0,0.0
Childish Gambino,0.0014312505907746534,0.0056552122179369235,0.005308358004174783,0.004348535870219331,0.004786311777007174,0.005499172812062215,0.008072017747475353,0.007984888674543847,0.007381204970878024,0.006096216067409954,0.004546694699000145,0.0032207911286223517,0.002207167064340038,0.0020267147643683327,0.0019848250617481387,0.0009388134361053204,5.6378478676498634e-05,0.010206570720622409,0.008530269688522442,0.012069712580039478,0.0036811371408123216,0.0027360529246433685,0.0,0.0,0.0,0.0,3.3757913121345486e-05,0.0,0.0,0.0,0.0,0.0006259057578515062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000576144103429903,0.0,0.0,0.0013134154107408195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010488153341756889,1.9194533396888567e-05,0.0,0.0,1.6004660557154243e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metro Boomin,0.0014035707477753022,0.005451133513709147,0.0042224741277160855,0.0015380724958707315,0.00017702570347036557,0.0,0.00048822687988762215,0.0013584117032392894,0.0006692677697012691,0.00021724817868082262,0.0005601117013593542,0.0032490291116994948,0.0009071424692801314,0.00037389116397293864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019820599692541904,0.001864037870903876,0.0036381026660696775,0.003025775055034282,0.0008906334249107762,1.8241699197696903e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010473329674808489,0.0010443569910583148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014891801385863436,0.007142213120032974,0.0058163088658108476,0.006948921727358525,0.00703687314900902,0.007108709326935197
